from_user,to_user,from_department,date,shares
U003,U055,Engineering,2025-02-28,1
U003,U055,Engineering,2025-03-05,1
U003,U055,Engineering,2025-03-12,1
U003,U055,Engineering,2025-03-21,1
U003,U056,Engineering,2025-03-08,1
U003,U057,Engineering,2025-03-04,1
U003,U058,Engineering,2025-02-02,1
U003,U058,Engineering,2025-04-02,1
U003,U059,Engineering,2025-02-05,1
U003,U060,Engineering,2025-01-10,1
U003,U060,Engineering,2025-01-20,1
U003,U060,Engineering,2025-02-05,2
U003,U060,Engineering,2025-02-26,1
U003,U060,Engineering,2025-03-07,1
U003,U061,Engineering,2025-01-09,1
U003,U061,Engineering,2025-01-24,1
U003,U061,Engineering,2025-04-03,1
U003,U061,Engineering,2025-04-04,1
U003,U061,Engineering,2025-04-07,2
U003,U064,Engineering,2025-01-08,1
U003,U064,Engineering,2025-01-23,1
U003,U064,Engineering,2025-02-10,1
U003,U064,Engineering,2025-02-13,1
U003,U064,Engineering,2025-02-17,1
U003,U064,Engineering,2025-02-21,1
U003,U064,Engineering,2025-02-24,1
U003,U064,Engineering,2025-03-05,1
U003,U064,Engineering,2025-04-04,1
U003,U064,Engineering,2025-04-07,1
U003,U065,Engineering,2025-01-02,1
U003,U065,Engineering,2025-02-27,1
U003,U066,Engineering,2025-02-03,1
U003,U067,Engineering,2025-01-02,1
U003,U067,Engineering,2025-01-30,1
U003,U067,Engineering,2025-02-24,1
U003,U067,Engineering,2025-02-25,1
U003,U067,Engineering,2025-02-26,1
U003,U067,Engineering,2025-03-07,1
U003,U067,Engineering,2025-03-16,1
U003,U068,Engineering,2025-01-03,1
U003,U068,Engineering,2025-01-14,1
U003,U068,Engineering,2025-01-17,1
U003,U068,Engineering,2025-01-29,1
U003,U068,Engineering,2025-01-31,1
U003,U068,Engineering,2025-02-19,1
U003,U068,Engineering,2025-03-18,1
U003,U069,Engineering,2025-03-28,1
U003,U070,Engineering,2025-01-21,1
U003,U070,Engineering,2025-02-21,1
U003,U070,Engineering,2025-04-03,1
U003,U071,Engineering,2025-02-03,1
U003,U071,Engineering,2025-02-24,1
U003,U071,Engineering,2025-02-27,1
U003,U071,Engineering,2025-03-07,1
U003,U071,Engineering,2025-03-21,1
U003,U071,Engineering,2025-03-27,1
U003,U071,Engineering,2025-04-01,1
U003,U071,Engineering,2025-04-03,1
U003,U072,Engineering,2025-01-07,1
U003,U072,Engineering,2025-01-23,1
U003,U072,Engineering,2025-02-04,1
U003,U072,Engineering,2025-02-06,1
U003,U072,Engineering,2025-03-10,1
U003,U072,Engineering,2025-03-16,1
U003,U072,Engineering,2025-04-01,1
U003,U073,Engineering,2025-01-13,1
U003,U073,Engineering,2025-03-14,1
U003,U075,Engineering,2025-03-06,1
U003,U075,Engineering,2025-03-13,1
U003,U075,Engineering,2025-03-23,1
U003,U076,Engineering,2025-01-01,1
U003,U076,Engineering,2025-01-11,1
U003,U076,Engineering,2025-01-28,2
U003,U076,Engineering,2025-02-06,2
U003,U077,Engineering,2025-01-15,1
U003,U077,Engineering,2025-02-26,1
U003,U077,Engineering,2025-03-04,1
U003,U077,Engineering,2025-03-19,1
U003,U077,Engineering,2025-04-03,1
U003,U078,Engineering,2025-01-21,1
U003,U078,Engineering,2025-02-26,1
U003,U078,Engineering,2025-02-27,1
U003,U078,Engineering,2025-03-01,1
U003,U078,Engineering,2025-03-07,1
U003,U078,Engineering,2025-03-09,1
U003,U078,Engineering,2025-03-17,1
U003,U078,Engineering,2025-04-07,1
U003,U079,Engineering,2025-01-19,1
U003,U079,Engineering,2025-01-31,1
U003,U079,Engineering,2025-02-02,1
U003,U079,Engineering,2025-03-09,1
U003,U079,Engineering,2025-03-31,1
U003,U079,Engineering,2025-04-08,1
U003,U080,Engineering,2025-01-13,1
U003,U080,Engineering,2025-02-01,1
U003,U080,Engineering,2025-02-27,1
U003,U080,Engineering,2025-03-24,2
U003,U081,Engineering,2025-03-07,1
U003,U084,Engineering,2025-01-13,1
U003,U084,Engineering,2025-01-23,1
U003,U084,Engineering,2025-02-04,1
U003,U084,Engineering,2025-02-13,1
U003,U084,Engineering,2025-03-04,1
U003,U084,Engineering,2025-03-11,1
U003,U084,Engineering,2025-03-19,1
U003,U084,Engineering,2025-04-07,1
U003,U087,Engineering,2025-01-15,1
U003,U088,Engineering,2025-01-03,1
U003,U088,Engineering,2025-01-08,1
U003,U088,Engineering,2025-03-12,1
U003,U088,Engineering,2025-03-21,1
U003,U089,Engineering,2025-01-15,1
U003,U089,Engineering,2025-03-17,1
U003,U091,Engineering,2025-01-07,1
U003,U092,Engineering,2025-01-28,1
U003,U092,Engineering,2025-02-27,1
U003,U092,Engineering,2025-03-06,1
U003,U092,Engineering,2025-03-21,1
U003,U093,Engineering,2025-01-30,1
U003,U093,Engineering,2025-04-06,1
U003,U094,Engineering,2025-01-02,1
U003,U097,Engineering,2025-01-14,1
U003,U097,Engineering,2025-02-17,1
U003,U097,Engineering,2025-03-17,1
U003,U098,Engineering,2025-01-02,1
U003,U098,Engineering,2025-01-10,1
U003,U098,Engineering,2025-01-12,1
U003,U098,Engineering,2025-01-16,1
U003,U098,Engineering,2025-02-05,1
U003,U098,Engineering,2025-02-23,1
U003,U098,Engineering,2025-03-17,1
U003,U098,Engineering,2025-04-10,1
U003,U100,Engineering,2025-04-08,1
U004,U002,Sales,2025-03-24,1
U004,U003,Sales,2025-02-08,1
U004,U005,Sales,2025-01-16,1
U004,U005,Sales,2025-02-19,1
U004,U005,Sales,2025-03-02,1
U004,U005,Sales,2025-03-03,1
U004,U005,Sales,2025-03-07,1
U004,U005,Sales,2025-03-19,1
U004,U005,Sales,2025-04-08,1
U004,U005,Sales,2025-04-10,1
U004,U006,Sales,2025-01-03,1
U004,U006,Sales,2025-03-12,1
U004,U008,Sales,2025-02-08,1
U004,U008,Sales,2025-02-14,1
U004,U008,Sales,2025-02-15,1
U004,U008,Sales,2025-03-03,1
U004,U008,Sales,2025-03-09,1
U004,U010,Sales,2025-01-07,2
U004,U010,Sales,2025-01-09,1
U004,U010,Sales,2025-01-12,1
U004,U010,Sales,2025-01-22,1
U004,U010,Sales,2025-02-12,1
U004,U013,Sales,2025-02-14,1
U004,U013,Sales,2025-02-22,1
U004,U014,Sales,2025-03-19,1
U004,U014,Sales,2025-03-24,1
U004,U014,Sales,2025-04-08,1
U004,U015,Sales,2025-02-06,1
U004,U015,Sales,2025-02-14,1
U004,U015,Sales,2025-02-23,1
U004,U015,Sales,2025-03-10,1
U004,U016,Sales,2025-02-06,1
U004,U018,Sales,2025-01-08,1
U004,U018,Sales,2025-01-10,1
U004,U018,Sales,2025-01-12,1
U004,U018,Sales,2025-01-19,1
U004,U018,Sales,2025-03-26,1
U004,U018,Sales,2025-03-31,1
U004,U018,Sales,2025-04-07,1
U004,U019,Sales,2025-03-06,1
U004,U019,Sales,2025-04-09,1
U004,U023,Sales,2025-02-28,1
U004,U023,Sales,2025-03-04,1
U004,U023,Sales,2025-04-09,1
U004,U024,Sales,2025-03-12,1
U004,U029,Sales,2025-01-02,1
U004,U029,Sales,2025-01-12,1
U004,U029,Sales,2025-01-25,1
U004,U029,Sales,2025-02-07,1
U004,U029,Sales,2025-02-13,1
U004,U030,Sales,2025-02-10,1
U004,U030,Sales,2025-02-23,1
U004,U030,Sales,2025-02-24,1
U004,U031,Sales,2025-01-03,1
U004,U031,Sales,2025-03-20,1
U004,U031,Sales,2025-03-25,1
U004,U031,Sales,2025-04-07,1
U004,U031,Sales,2025-04-09,1
U004,U031,Sales,2025-04-10,1
U004,U033,Sales,2025-01-23,1
U004,U040,Sales,2025-01-03,1
U004,U042,Sales,2025-01-15,1
U004,U042,Sales,2025-02-05,1
U004,U045,Sales,2025-03-07,1
U004,U045,Sales,2025-03-26,1
U004,U048,Sales,2025-02-24,1
U004,U051,Sales,2025-01-08,1
U004,U051,Sales,2025-03-18,1
U004,U054,Sales,2025-01-08,1
U004,U054,Sales,2025-03-22,1
U004,U056,Sales,2025-01-03,1
U004,U056,Sales,2025-01-10,1
U004,U056,Sales,2025-01-21,2
U004,U056,Sales,2025-03-06,1
U004,U056,Sales,2025-03-18,1
U004,U056,Sales,2025-03-24,1
U004,U059,Sales,2025-03-26,1
U004,U065,Sales,2025-01-21,1
U004,U065,Sales,2025-01-29,1
U004,U065,Sales,2025-01-30,1
U004,U065,Sales,2025-02-17,1
U004,U065,Sales,2025-02-26,1
U004,U065,Sales,2025-03-27,1
U004,U067,Sales,2025-01-06,1
U004,U068,Sales,2025-03-19,1
U004,U070,Sales,2025-01-14,1
U004,U071,Sales,2025-02-04,1
U004,U071,Sales,2025-03-31,1
U004,U073,Sales,2025-01-13,1
U004,U074,Sales,2025-01-23,1
U004,U074,Sales,2025-02-24,1
U004,U074,Sales,2025-03-10,1
U004,U075,Sales,2025-01-07,1
U004,U075,Sales,2025-02-05,1
U004,U076,Sales,2025-02-07,1
U004,U080,Sales,2025-01-09,1
U004,U080,Sales,2025-01-22,1
U004,U080,Sales,2025-02-01,1
U004,U080,Sales,2025-02-02,1
U004,U080,Sales,2025-02-10,1
U004,U080,Sales,2025-02-14,1
U004,U081,Sales,2025-01-04,1
U004,U081,Sales,2025-01-09,1
U004,U081,Sales,2025-02-10,1
U004,U081,Sales,2025-03-26,1
U004,U082,Sales,2025-01-09,1
U004,U082,Sales,2025-01-31,1
U004,U082,Sales,2025-02-05,1
U004,U082,Sales,2025-03-24,1
U004,U082,Sales,2025-04-02,1
U004,U083,Sales,2025-04-01,1
U004,U087,Sales,2025-01-10,1
U004,U087,Sales,2025-02-06,1
U004,U087,Sales,2025-03-05,1
U004,U087,Sales,2025-03-28,1
U004,U089,Sales,2025-01-01,1
U004,U089,Sales,2025-01-10,1
U004,U089,Sales,2025-01-16,1
U004,U089,Sales,2025-01-28,1
U004,U089,Sales,2025-02-25,1
U004,U089,Sales,2025-03-20,1
U004,U089,Sales,2025-04-08,1
U004,U090,Sales,2025-01-09,1
U004,U090,Sales,2025-01-14,1
U004,U090,Sales,2025-01-20,1
U004,U090,Sales,2025-03-07,1
U004,U090,Sales,2025-03-11,1
U004,U091,Sales,2025-01-01,1
U004,U091,Sales,2025-01-10,2
U004,U091,Sales,2025-01-30,1
U004,U091,Sales,2025-02-12,2
U004,U091,Sales,2025-02-27,1
U004,U091,Sales,2025-03-01,1
U004,U091,Sales,2025-03-03,1
U004,U091,Sales,2025-03-13,1
U004,U091,Sales,2025-03-20,1
U004,U091,Sales,2025-04-07,1
U004,U096,Sales,2025-01-01,1
U004,U096,Sales,2025-01-20,1
U004,U096,Sales,2025-01-29,1
U004,U096,Sales,2025-02-12,1
U004,U097,Sales,2025-02-04,1
U004,U098,Sales,2025-02-27,1
U004,U098,Sales,2025-03-31,1
U004,U099,Sales,2025-01-01,1
U004,U099,Sales,2025-02-09,1
U004,U099,Sales,2025-02-12,1
U004,U099,Sales,2025-02-19,1
U004,U099,Sales,2025-02-27,2
U004,U099,Sales,2025-03-03,1
U004,U099,Sales,2025-03-06,1
U004,U099,Sales,2025-03-31,1
U005,U003,Sales,2025-01-28,1
U005,U004,Sales,2025-01-16,1
U005,U004,Sales,2025-01-24,1
U005,U004,Sales,2025-03-03,1
U005,U004,Sales,2025-03-31,1
U005,U006,Sales,2025-03-11,1
U005,U008,Sales,2025-01-22,1
U005,U009,Sales,2025-04-02,1
U005,U010,Sales,2025-03-14,1
U005,U011,Sales,2025-02-25,1
U005,U013,Sales,2025-01-28,2
U005,U013,Sales,2025-02-15,1
U005,U013,Sales,2025-03-10,1
U005,U013,Sales,2025-03-12,1
U005,U013,Sales,2025-03-26,1
U005,U014,Sales,2025-02-14,1
U005,U014,Sales,2025-03-05,1
U005,U015,Sales,2025-02-03,1
U005,U015,Sales,2025-03-04,1
U005,U015,Sales,2025-03-06,1
U005,U015,Sales,2025-03-11,1
U005,U015,Sales,2025-03-26,1
U005,U015,Sales,2025-04-04,2
U005,U018,Sales,2025-01-02,1
U005,U018,Sales,2025-01-08,1
U005,U018,Sales,2025-01-11,1
U005,U018,Sales,2025-02-18,1
U005,U018,Sales,2025-03-11,1
U005,U018,Sales,2025-03-20,1
U005,U019,Sales,2025-01-01,1
U005,U019,Sales,2025-01-23,1
U005,U019,Sales,2025-01-28,1
U005,U019,Sales,2025-03-13,1
U005,U019,Sales,2025-03-17,1
U005,U019,Sales,2025-03-28,1
U005,U022,Sales,2025-01-18,1
U005,U022,Sales,2025-03-03,1
U005,U022,Sales,2025-03-04,1
U005,U024,Sales,2025-03-18,1
U005,U027,Sales,2025-03-09,1
U005,U028,Sales,2025-01-17,1
U005,U029,Sales,2025-01-23,1
U005,U029,Sales,2025-03-06,1
U005,U029,Sales,2025-03-18,1
U005,U029,Sales,2025-04-02,1
U005,U029,Sales,2025-04-09,1
U005,U029,Sales,2025-04-10,1
U005,U030,Sales,2025-01-22,1
U005,U030,Sales,2025-01-31,2
U005,U030,Sales,2025-03-10,1
U005,U030,Sales,2025-03-15,1
U005,U031,Sales,2025-02-23,1
U005,U031,Sales,2025-04-02,1
U005,U031,Sales,2025-04-03,1
U005,U038,Sales,2025-03-10,1
U005,U042,Sales,2025-04-10,1
U005,U044,Sales,2025-02-05,1
U005,U048,Sales,2025-03-27,1
U005,U053,Sales,2025-02-06,1
U005,U056,Sales,2025-01-03,1
U005,U056,Sales,2025-03-26,1
U005,U061,Sales,2025-01-08,1
U005,U063,Sales,2025-02-28,1
U005,U063,Sales,2025-03-08,1
U005,U063,Sales,2025-03-24,1
U005,U063,Sales,2025-04-08,1
U005,U064,Sales,2025-04-02,1
U005,U065,Sales,2025-03-06,1
U005,U065,Sales,2025-03-14,1
U005,U065,Sales,2025-03-22,1
U005,U066,Sales,2025-01-16,1
U005,U069,Sales,2025-01-07,1
U005,U069,Sales,2025-03-04,1
U005,U070,Sales,2025-03-07,1
U005,U071,Sales,2025-02-14,1
U005,U075,Sales,2025-01-07,1
U005,U075,Sales,2025-01-09,1
U005,U075,Sales,2025-01-11,1
U005,U075,Sales,2025-03-03,1
U005,U075,Sales,2025-04-08,1
U005,U077,Sales,2025-03-03,1
U005,U080,Sales,2025-01-14,1
U005,U080,Sales,2025-01-31,1
U005,U080,Sales,2025-02-15,1
U005,U080,Sales,2025-02-18,1
U005,U080,Sales,2025-03-07,1
U005,U081,Sales,2025-01-14,2
U005,U081,Sales,2025-01-30,1
U005,U081,Sales,2025-03-08,1
U005,U081,Sales,2025-03-31,1
U005,U081,Sales,2025-04-01,1
U005,U082,Sales,2025-01-29,1
U005,U082,Sales,2025-01-30,2
U005,U082,Sales,2025-03-10,1
U005,U082,Sales,2025-03-12,1
U005,U082,Sales,2025-03-21,1
U005,U082,Sales,2025-03-31,1
U005,U083,Sales,2025-01-12,1
U005,U086,Sales,2025-01-23,1
U005,U087,Sales,2025-01-01,1
U005,U087,Sales,2025-02-27,1
U005,U087,Sales,2025-03-21,1
U005,U087,Sales,2025-03-23,1
U005,U089,Sales,2025-01-09,1
U005,U089,Sales,2025-02-05,1
U005,U089,Sales,2025-02-18,1
U005,U090,Sales,2025-01-14,1
U005,U090,Sales,2025-02-10,1
U005,U090,Sales,2025-02-12,1
U005,U090,Sales,2025-02-13,1
U005,U090,Sales,2025-03-16,1
U005,U090,Sales,2025-03-25,1
U005,U090,Sales,2025-03-31,1
U005,U091,Sales,2025-01-09,1
U005,U091,Sales,2025-01-10,1
U005,U091,Sales,2025-01-27,1
U005,U091,Sales,2025-03-03,1
U005,U091,Sales,2025-03-24,1
U005,U091,Sales,2025-03-31,1
U005,U095,Sales,2025-02-22,1
U005,U096,Sales,2025-01-20,1
U005,U096,Sales,2025-02-12,1
U005,U096,Sales,2025-02-21,1
U005,U096,Sales,2025-02-25,1
U005,U096,Sales,2025-03-07,1
U005,U096,Sales,2025-03-18,1
U005,U099,Sales,2025-01-26,1
U005,U099,Sales,2025-02-20,1
U005,U099,Sales,2025-03-26,1
U005,U099,Sales,2025-04-01,1
U005,U099,Sales,2025-04-05,1
U006,U004,Finance,2025-02-20,1
U006,U009,Finance,2025-01-06,1
U006,U010,Finance,2025-03-26,1
U006,U011,Finance,2025-02-07,1
U006,U012,Finance,2025-01-01,1
U006,U012,Finance,2025-01-02,1
U006,U012,Finance,2025-01-03,1
U006,U012,Finance,2025-01-04,1
U006,U012,Finance,2025-01-07,1
U006,U012,Finance,2025-01-27,1
U006,U012,Finance,2025-02-04,1
U006,U012,Finance,2025-02-06,1
U006,U012,Finance,2025-02-10,1
U006,U012,Finance,2025-02-18,1
U006,U012,Finance,2025-02-22,1
U006,U012,Finance,2025-02-26,1
U006,U012,Finance,2025-02-28,1
U006,U012,Finance,2025-03-02,1
U006,U012,Finance,2025-03-15,1
U006,U012,Finance,2025-03-25,1
U006,U012,Finance,2025-03-26,1
U006,U012,Finance,2025-03-31,2
U006,U012,Finance,2025-04-02,1
U006,U014,Finance,2025-01-30,1
U006,U016,Finance,2025-02-13,1
U006,U020,Finance,2025-03-02,1
U006,U021,Finance,2025-01-02,2
U006,U021,Finance,2025-01-06,1
U006,U021,Finance,2025-01-17,2
U006,U021,Finance,2025-01-23,1
U006,U021,Finance,2025-01-27,1
U006,U021,Finance,2025-02-06,1
U006,U021,Finance,2025-02-07,1
U006,U021,Finance,2025-02-10,1
U006,U021,Finance,2025-03-11,1
U006,U021,Finance,2025-03-12,1
U006,U021,Finance,2025-03-14,1
U006,U021,Finance,2025-03-25,2
U006,U021,Finance,2025-04-03,1
U006,U022,Finance,2025-01-09,1
U006,U022,Finance,2025-01-15,1
U006,U022,Finance,2025-01-18,1
U006,U022,Finance,2025-01-28,1
U006,U022,Finance,2025-01-31,1
U006,U022,Finance,2025-02-02,1
U006,U022,Finance,2025-02-11,1
U006,U022,Finance,2025-02-15,1
U006,U022,Finance,2025-03-07,1
U006,U022,Finance,2025-03-19,1
U006,U022,Finance,2025-03-20,1
U006,U022,Finance,2025-03-28,1
U006,U022,Finance,2025-03-31,1
U006,U024,Finance,2025-01-03,1
U006,U024,Finance,2025-01-07,1
U006,U024,Finance,2025-01-13,1
U006,U024,Finance,2025-01-15,1
U006,U024,Finance,2025-01-20,1
U006,U024,Finance,2025-02-06,1
U006,U024,Finance,2025-02-07,1
U006,U024,Finance,2025-02-10,1
U006,U024,Finance,2025-02-11,1
U006,U024,Finance,2025-02-17,1
U006,U024,Finance,2025-02-27,1
U006,U024,Finance,2025-03-03,1
U006,U024,Finance,2025-03-06,1
U006,U024,Finance,2025-03-09,1
U006,U024,Finance,2025-03-19,1
U006,U024,Finance,2025-03-22,1
U006,U024,Finance,2025-03-24,1
U006,U024,Finance,2025-04-08,1
U006,U024,Finance,2025-04-10,2
U006,U025,Finance,2025-03-17,1
U006,U026,Finance,2025-01-22,1
U006,U026,Finance,2025-02-06,1
U006,U026,Finance,2025-02-09,1
U006,U026,Finance,2025-02-26,1
U006,U026,Finance,2025-03-06,1
U006,U030,Finance,2025-01-02,1
U006,U033,Finance,2025-02-21,1
U006,U035,Finance,2025-01-15,1
U006,U035,Finance,2025-01-16,1
U006,U035,Finance,2025-01-28,1
U006,U035,Finance,2025-01-30,1
U006,U035,Finance,2025-02-11,1
U006,U035,Finance,2025-02-14,1
U006,U035,Finance,2025-03-26,1
U006,U035,Finance,2025-03-29,1
U006,U035,Finance,2025-04-01,1
U006,U044,Finance,2025-02-19,1
U006,U045,Finance,2025-04-02,1
U006,U047,Finance,2025-01-10,1
U006,U047,Finance,2025-02-11,1
U006,U048,Finance,2025-02-12,1
U006,U049,Finance,2025-04-10,1
U006,U051,Finance,2025-01-06,1
U006,U051,Finance,2025-01-08,1
U006,U051,Finance,2025-01-15,1
U006,U051,Finance,2025-01-17,2
U006,U051,Finance,2025-01-27,1
U006,U051,Finance,2025-01-28,1
U006,U051,Finance,2025-02-01,1
U006,U051,Finance,2025-02-07,1
U006,U051,Finance,2025-02-11,1
U006,U051,Finance,2025-02-17,1
U006,U051,Finance,2025-02-20,1
U006,U051,Finance,2025-02-21,1
U006,U051,Finance,2025-02-27,1
U006,U051,Finance,2025-02-28,1
U006,U051,Finance,2025-03-05,1
U006,U051,Finance,2025-03-25,1
U006,U051,Finance,2025-03-26,1
U006,U051,Finance,2025-04-01,1
U006,U051,Finance,2025-04-03,2
U006,U056,Finance,2025-02-28,1
U006,U059,Finance,2025-02-03,1
U006,U059,Finance,2025-03-15,1
U006,U060,Finance,2025-02-13,1
U006,U061,Finance,2025-03-12,1
U006,U065,Finance,2025-02-10,1
U006,U067,Finance,2025-03-12,1
U006,U069,Finance,2025-01-19,1
U006,U070,Finance,2025-04-08,1
U006,U074,Finance,2025-03-04,2
U006,U075,Finance,2025-03-13,1
U006,U077,Finance,2025-01-13,1
U006,U079,Finance,2025-04-08,1
U006,U080,Finance,2025-02-21,1
U006,U088,Finance,2025-03-20,1
U006,U089,Finance,2025-02-23,1
U006,U090,Finance,2025-01-21,1
U006,U093,Finance,2025-01-28,1
U006,U094,Finance,2025-01-12,1
U006,U095,Finance,2025-01-02,1
U006,U095,Finance,2025-01-06,1
U006,U095,Finance,2025-01-10,1
U006,U095,Finance,2025-01-15,1
U006,U095,Finance,2025-01-25,1
U006,U095,Finance,2025-01-27,1
U006,U095,Finance,2025-01-28,1
U006,U095,Finance,2025-01-29,1
U006,U095,Finance,2025-01-31,1
U006,U095,Finance,2025-02-07,1
U006,U095,Finance,2025-02-21,1
U006,U095,Finance,2025-03-12,1
U006,U095,Finance,2025-03-14,1
U006,U095,Finance,2025-03-31,1
U006,U095,Finance,2025-04-02,1
U006,U095,Finance,2025-04-05,1
U006,U095,Finance,2025-04-06,1
U006,U099,Finance,2025-02-17,1
U006,U099,Finance,2025-02-24,1
U006,U099,Finance,2025-03-25,1
U006,U100,Finance,2025-01-11,1
U006,U100,Finance,2025-01-16,1
U006,U100,Finance,2025-01-17,1
U006,U100,Finance,2025-01-19,1
U006,U100,Finance,2025-01-23,1
U006,U100,Finance,2025-02-06,1
U006,U100,Finance,2025-02-07,1
U006,U100,Finance,2025-02-08,1
U006,U100,Finance,2025-02-23,1
U006,U100,Finance,2025-03-07,2
U006,U100,Finance,2025-03-11,1
U006,U100,Finance,2025-03-13,1
U006,U100,Finance,2025-03-21,1
U006,U100,Finance,2025-03-23,1
U007,U001,Engineering,2025-01-31,1
U007,U001,Engineering,2025-02-25,1
U007,U001,Engineering,2025-02-27,1
U007,U001,Engineering,2025-03-07,1
U007,U001,Engineering,2025-03-15,1
U007,U001,Engineering,2025-03-17,1
U007,U001,Engineering,2025-03-19,1
U007,U001,Engineering,2025-04-09,1
U007,U002,Engineering,2025-01-06,1
U007,U002,Engineering,2025-01-17,1
U007,U002,Engineering,2025-02-13,1
U007,U002,Engineering,2025-03-03,1
U007,U002,Engineering,2025-03-07,1
U007,U003,Engineering,2025-01-06,1
U007,U003,Engineering,2025-01-12,1
U007,U003,Engineering,2025-01-17,1
U007,U003,Engineering,2025-01-26,1
U007,U003,Engineering,2025-02-10,2
U007,U003,Engineering,2025-02-12,1
U007,U003,Engineering,2025-02-27,1
U007,U003,Engineering,2025-03-05,1
U007,U003,Engineering,2025-03-10,1
U007,U003,Engineering,2025-03-15,1
U007,U003,Engineering,2025-03-17,1
U007,U003,Engineering,2025-03-28,1
U007,U003,Engineering,2025-04-07,1
U007,U005,Engineering,2025-01-30,1
U007,U008,Engineering,2025-01-22,1
U007,U010,Engineering,2025-01-06,1
U007,U010,Engineering,2025-02-06,1
U007,U010,Engineering,2025-04-10,1
U007,U015,Engineering,2025-01-10,1
U007,U015,Engineering,2025-02-04,1
U007,U015,Engineering,2025-03-21,1
U007,U016,Engineering,2025-01-06,1
U007,U016,Engineering,2025-01-11,1
U007,U016,Engineering,2025-02-26,1
U007,U016,Engineering,2025-03-04,1
U007,U016,Engineering,2025-03-11,1
U007,U016,Engineering,2025-03-17,1
U007,U017,Engineering,2025-02-11,1
U007,U017,Engineering,2025-02-18,1
U007,U020,Engineering,2025-01-10,1
U007,U020,Engineering,2025-02-04,1
U007,U020,Engineering,2025-03-13,1
U007,U020,Engineering,2025-04-01,1
U007,U020,Engineering,2025-04-07,1
U007,U020,Engineering,2025-04-08,1
U007,U021,Engineering,2025-02-17,1
U007,U021,Engineering,2025-03-07,1
U007,U022,Engineering,2025-03-24,1
U007,U023,Engineering,2025-01-06,1
U007,U023,Engineering,2025-01-22,1
U007,U023,Engineering,2025-01-23,1
U007,U023,Engineering,2025-02-25,1
U007,U023,Engineering,2025-03-29,1
U007,U023,Engineering,2025-03-30,1
U007,U023,Engineering,2025-04-04,1
U007,U027,Engineering,2025-01-10,1
U007,U027,Engineering,2025-01-20,1
U007,U027,Engineering,2025-02-20,1
U007,U027,Engineering,2025-04-01,1
U007,U028,Engineering,2025-01-10,1
U007,U028,Engineering,2025-01-17,1
U007,U028,Engineering,2025-01-30,1
U007,U028,Engineering,2025-02-03,2
U007,U028,Engineering,2025-03-07,1
U007,U028,Engineering,2025-03-12,1
U007,U028,Engineering,2025-03-25,1
U007,U028,Engineering,2025-04-02,1
U007,U028,Engineering,2025-04-03,1
U007,U033,Engineering,2025-01-04,1
