user_id,department,date,emails_sent,docs_created,docs_shared,meetings_attended
U022,Finance,2025-01-07,4,5,3,4
U023,Engineering,2025-01-07,2,1,1,0
U024,Finance,2025-01-07,3,3,2,5
U025,Marketing,2025-01-07,4,5,3,1
U026,Finance,2025-01-07,6,5,4,5
U027,Engineering,2025-01-07,14,6,5,5
U028,Engineering,2025-01-07,3,5,3,2
U029,Sales,2025-01-07,12,6,3,7
U030,Sales,2025-01-07,4,4,2,9
U031,Sales,2025-01-07,10,2,0,7
U032,HR,2025-01-07,5,3,1,5
U033,Engineering,2025-01-07,6,5,4,3
U034,Marketing,2025-01-07,12,5,4,6
U035,Finance,2025-01-07,7,6,3,4
U036,Engineering,2025-01-07,6,4,2,4
U037,Marketing,2025-01-07,10,7,5,5
U038,HR,2025-01-07,3,3,2,3
U039,Engineering,2025-01-07,8,5,4,6
U040,HR,2025-01-07,6,6,2,3
U041,Marketing,2025-01-07,8,4,2,5
U042,Marketing,2025-01-07,7,5,4,5
U043,HR,2025-01-07,7,2,2,7
U044,Engineering,2025-01-07,6,9,6,4
U045,Engineering,2025-01-07,9,3,3,1
U046,HR,2025-01-07,7,2,2,7
U047,Engineering,2025-01-07,10,2,1,5
U048,Engineering,2025-01-07,10,5,1,4
U049,Engineering,2025-01-07,3,7,4,5
U050,HR,2025-01-07,3,2,0,6
U051,Finance,2025-01-07,8,3,1,3
U052,HR,2025-01-07,10,3,1,4
U053,Marketing,2025-01-07,10,4,1,1
U054,Engineering,2025-01-07,5,7,3,4
U055,Engineering,2025-01-07,3,3,1,3
U056,Sales,2025-01-07,8,1,1,8
U057,Marketing,2025-01-07,10,4,2,8
U058,Marketing,2025-01-07,4,1,1,9
U059,Marketing,2025-01-07,6,2,1,3
U060,Engineering,2025-01-07,5,6,4,2
U061,Engineering,2025-01-07,7,4,4,0
U062,Marketing,2025-01-07,8,5,2,4
U063,Marketing,2025-01-07,12,5,4,7
U064,Engineering,2025-01-07,2,4,4,3
U065,Sales,2025-01-07,15,3,2,3
U066,Marketing,2025-01-07,9,2,1,4
U067,Engineering,2025-01-07,5,4,2,7
U068,Engineering,2025-01-07,2,4,3,1
U069,HR,2025-01-07,6,2,0,10
U070,Engineering,2025-01-07,5,7,4,5
U071,Engineering,2025-01-07,6,6,6,8
U072,Engineering,2025-01-07,7,1,1,5
U073,Marketing,2025-01-07,9,2,0,3
U074,Marketing,2025-01-07,6,5,2,6
U075,Sales,2025-01-07,10,2,2,5
U076,Engineering,2025-01-07,5,5,3,5
U077,Engineering,2025-01-07,3,6,5,3
U078,Engineering,2025-01-07,5,3,3,1
U079,Engineering,2025-01-07,9,5,2,4
U080,Sales,2025-01-07,15,3,1,6
U081,Sales,2025-01-07,9,3,3,6
U082,Sales,2025-01-07,11,1,1,6
U083,Marketing,2025-01-07,4,3,1,4
U084,Engineering,2025-01-07,5,6,6,8
U085,HR,2025-01-07,3,1,1,3
U086,Marketing,2025-01-07,9,6,6,4
U087,Sales,2025-01-07,9,3,2,5
U088,Engineering,2025-01-07,5,3,2,5
U089,Sales,2025-01-07,5,3,3,6
U090,Sales,2025-01-07,8,3,3,5
U091,Sales,2025-01-07,16,6,3,9
U092,Engineering,2025-01-07,10,2,1,4
U093,Engineering,2025-01-07,4,4,4,4
U094,Marketing,2025-01-07,6,8,6,8
U095,Finance,2025-01-07,5,4,3,2
U096,Sales,2025-01-07,9,1,1,4
U097,Engineering,2025-01-07,4,12,6,2
U098,Engineering,2025-01-07,6,7,6,2
U099,Sales,2025-01-07,9,2,2,6
U100,Finance,2025-01-07,13,4,2,2
U001,Engineering,2025-01-08,6,3,3,4
U002,Engineering,2025-01-08,7,3,3,7
U003,Engineering,2025-01-08,4,4,3,5
U004,Sales,2025-01-08,14,6,3,4
U005,Sales,2025-01-08,12,3,2,8
U006,Finance,2025-01-08,4,1,1,3
U007,Engineering,2025-01-08,4,7,5,7
U008,Sales,2025-01-08,9,2,2,5
U009,Marketing,2025-01-08,9,3,2,3
U010,Sales,2025-01-08,13,3,0,7
U011,HR,2025-01-08,8,5,3,6
U012,Finance,2025-01-08,4,5,2,3
U013,Sales,2025-01-08,16,3,1,8
U014,Sales,2025-01-08,10,0,0,6
U015,Sales,2025-01-08,8,4,4,6
U016,Engineering,2025-01-08,5,8,6,5
U017,HR,2025-01-08,4,1,1,6
U018,Sales,2025-01-08,4,1,1,3
U019,Sales,2025-01-08,13,3,0,4
U020,Engineering,2025-01-08,4,4,3,4
U021,Finance,2025-01-08,4,4,2,4
U022,Finance,2025-01-08,7,0,0,4
U023,Engineering,2025-01-08,7,6,4,2
U024,Finance,2025-01-08,7,8,7,5
U025,Marketing,2025-01-08,6,4,3,4
U026,Finance,2025-01-08,8,3,3,3
U027,Engineering,2025-01-08,7,4,3,5
U028,Engineering,2025-01-08,8,6,4,4
U029,Sales,2025-01-08,13,5,2,8
U030,Sales,2025-01-08,6,3,2,8
U031,Sales,2025-01-08,10,4,3,6
U032,HR,2025-01-08,6,2,0,2
U033,Engineering,2025-01-08,3,5,4,6
U034,Marketing,2025-01-08,6,2,1,7
U035,Finance,2025-01-08,4,4,2,4
U036,Engineering,2025-01-08,6,5,4,1
U037,Marketing,2025-01-08,11,2,1,2
U038,HR,2025-01-08,4,4,3,3
U039,Engineering,2025-01-08,8,3,2,5
U040,HR,2025-01-08,3,3,2,3
U041,Marketing,2025-01-08,6,2,1,2
U042,Marketing,2025-01-08,7,0,0,4
U043,HR,2025-01-08,4,4,4,4
U044,Engineering,2025-01-08,5,6,5,6
U045,Engineering,2025-01-08,6,3,2,2
U046,HR,2025-01-08,6,2,0,3
U047,Engineering,2025-01-08,4,10,4,3
U048,Engineering,2025-01-08,3,8,6,1
U049,Engineering,2025-01-08,7,6,3,4
U050,HR,2025-01-08,0,6,3,2
U051,Finance,2025-01-08,12,6,3,4
U052,HR,2025-01-08,4,4,3,5
U053,Marketing,2025-01-08,5,3,2,7
U054,Engineering,2025-01-08,5,6,4,2
U055,Engineering,2025-01-08,6,2,2,4
U056,Sales,2025-01-08,14,3,2,3
U057,Marketing,2025-01-08,8,3,2,5
U058,Marketing,2025-01-08,9,4,4,8
U059,Marketing,2025-01-08,9,3,3,3
U060,Engineering,2025-01-08,2,3,1,6
U061,Engineering,2025-01-08,4,4,3,7
U062,Marketing,2025-01-08,5,3,3,1
U063,Marketing,2025-01-08,15,6,4,6
U064,Engineering,2025-01-08,5,3,2,5
U065,Sales,2025-01-08,10,3,3,6
U066,Marketing,2025-01-08,7,2,2,4
U067,Engineering,2025-01-08,6,3,3,7
U068,Engineering,2025-01-08,10,4,4,5
U069,HR,2025-01-08,5,3,2,3
U070,Engineering,2025-01-08,11,2,2,4
U071,Engineering,2025-01-08,9,5,4,4
U072,Engineering,2025-01-08,1,7,6,5
U073,Marketing,2025-01-08,7,2,1,2
U074,Marketing,2025-01-08,7,6,4,4
U075,Sales,2025-01-08,8,5,4,5
U076,Engineering,2025-01-08,3,5,2,2
U077,Engineering,2025-01-08,6,4,3,10
U078,Engineering,2025-01-08,2,7,3,3
U079,Engineering,2025-01-08,7,5,5,4
U080,Sales,2025-01-08,8,6,4,7
U081,Sales,2025-01-08,10,5,3,5
U082,Sales,2025-01-08,14,0,0,7
U083,Marketing,2025-01-08,7,4,4,6
U084,Engineering,2025-01-08,9,6,4,3
U085,HR,2025-01-08,2,4,3,2
U086,Marketing,2025-01-08,10,4,1,8
U087,Sales,2025-01-08,9,2,2,7
U088,Engineering,2025-01-08,9,6,4,3
U089,Sales,2025-01-08,11,4,1,3
U090,Sales,2025-01-08,15,0,0,6
U091,Sales,2025-01-08,14,2,1,7
U092,Engineering,2025-01-08,3,3,3,4
U093,Engineering,2025-01-08,4,3,2,4
U094,Marketing,2025-01-08,7,4,2,3
U095,Finance,2025-01-08,2,5,3,6
U096,Sales,2025-01-08,16,8,4,3
U097,Engineering,2025-01-08,5,6,4,7
U098,Engineering,2025-01-08,9,7,7,5
U099,Sales,2025-01-08,10,7,5,7
U100,Finance,2025-01-08,12,6,3,7
U001,Engineering,2025-01-09,7,6,5,4
U002,Engineering,2025-01-09,6,9,5,4
U003,Engineering,2025-01-09,8,4,1,3
U004,Sales,2025-01-09,14,9,5,8
U005,Sales,2025-01-09,11,5,3,7
U006,Finance,2025-01-09,9,2,1,3
U007,Engineering,2025-01-09,6,5,3,2
U008,Sales,2025-01-09,10,2,1,3
U009,Marketing,2025-01-09,7,4,4,4
U010,Sales,2025-01-09,7,3,1,1
U011,HR,2025-01-09,9,3,1,5
U012,Finance,2025-01-09,8,2,1,2
U013,Sales,2025-01-09,13,3,3,7
U014,Sales,2025-01-09,11,4,2,10
U015,Sales,2025-01-09,20,3,2,11
U016,Engineering,2025-01-09,11,5,3,4
U017,HR,2025-01-09,6,6,5,3
U018,Sales,2025-01-09,10,3,2,6
U019,Sales,2025-01-09,7,5,4,7
U020,Engineering,2025-01-09,7,6,6,4
U021,Finance,2025-01-09,6,3,2,6
U022,Finance,2025-01-09,7,2,1,4
U023,Engineering,2025-01-09,12,6,4,4
U024,Finance,2025-01-09,8,5,5,4
U025,Marketing,2025-01-09,5,6,5,5
U026,Finance,2025-01-09,2,6,5,3
U027,Engineering,2025-01-09,3,5,4,8
U028,Engineering,2025-01-09,7,3,3,3
U029,Sales,2025-01-09,7,0,0,6
U030,Sales,2025-01-09,13,4,2,6
U031,Sales,2025-01-09,11,2,2,8
U032,HR,2025-01-09,4,2,0,5
U033,Engineering,2025-01-09,5,7,4,4
U034,Marketing,2025-01-09,8,7,4,4
U035,Finance,2025-01-09,3,10,5,6
U036,Engineering,2025-01-09,10,3,2,3
U037,Marketing,2025-01-09,7,4,3,4
U038,HR,2025-01-09,9,6,3,5
U039,Engineering,2025-01-09,3,6,5,2
U040,HR,2025-01-09,5,4,3,6
U041,Marketing,2025-01-09,8,5,2,6
U042,Marketing,2025-01-09,8,6,5,6
U043,HR,2025-01-09,6,5,1,6
U044,Engineering,2025-01-09,5,6,6,6
U045,Engineering,2025-01-09,9,5,3,3
U046,HR,2025-01-09,5,5,4,8
U047,Engineering,2025-01-09,8,6,3,6
U048,Engineering,2025-01-09,10,9,7,3
U049,Engineering,2025-01-09,6,9,6,5
U050,HR,2025-01-09,7,3,0,3
U051,Finance,2025-01-09,10,0,0,6
U052,HR,2025-01-09,3,2,2,5
U053,Marketing,2025-01-09,8,7,4,2
U054,Engineering,2025-01-09,9,5,5,5
U055,Engineering,2025-01-09,4,8,4,3
U056,Sales,2025-01-09,15,3,1,2
U057,Marketing,2025-01-09,10,5,3,5
U058,Marketing,2025-01-09,7,2,1,6
U059,Marketing,2025-01-09,7,1,1,8
U060,Engineering,2025-01-09,7,4,3,2
U061,Engineering,2025-01-09,8,10,6,4
U062,Marketing,2025-01-09,8,7,5,6
U063,Marketing,2025-01-09,4,3,2,5
U064,Engineering,2025-01-09,6,5,3,5
U065,Sales,2025-01-09,12,1,1,3
U066,Marketing,2025-01-09,11,4,3,6
U067,Engineering,2025-01-09,4,7,3,2
U068,Engineering,2025-01-09,9,3,1,4
U069,HR,2025-01-09,5,2,2,4
U070,Engineering,2025-01-09,6,9,7,5
U071,Engineering,2025-01-09,3,4,4,2
U072,Engineering,2025-01-09,5,4,2,4
U073,Marketing,2025-01-09,12,4,1,3
U074,Marketing,2025-01-09,8,10,6,4
U075,Sales,2025-01-09,11,3,0,4
U076,Engineering,2025-01-09,4,2,2,5
U077,Engineering,2025-01-09,4,7,4,2
U078,Engineering,2025-01-09,4,1,1,5
U079,Engineering,2025-01-09,7,3,2,5
U080,Sales,2025-01-09,18,2,0,6
U081,Sales,2025-01-09,8,8,5,11
U082,Sales,2025-01-09,14,2,1,6
U083,Marketing,2025-01-09,6,3,3,5
U084,Engineering,2025-01-09,7,4,3,3
U085,HR,2025-01-09,6,5,5,2
U086,Marketing,2025-01-09,10,8,3,9
U087,Sales,2025-01-09,11,6,4,2
U088,Engineering,2025-01-09,6,7,3,5
U089,Sales,2025-01-09,13,1,0,6
U090,Sales,2025-01-09,11,2,2,7
U091,Sales,2025-01-09,9,4,3,11
U092,Engineering,2025-01-09,6,2,2,2
U093,Engineering,2025-01-09,8,5,4,5
U094,Marketing,2025-01-09,10,5,0,9
U095,Finance,2025-01-09,12,4,0,5
U096,Sales,2025-01-09,9,5,4,8
U097,Engineering,2025-01-09,7,3,3,9
U098,Engineering,2025-01-09,10,8,7,3
U099,Sales,2025-01-09,7,1,1,5
U100,Finance,2025-01-09,5,5,2,1
U001,Engineering,2025-01-10,3,6,5,3
U002,Engineering,2025-01-10,3,8,6,6
U003,Engineering,2025-01-10,9,7,6,7
U004,Sales,2025-01-10,4,8,6,4
U005,Sales,2025-01-10,10,2,1,5
U006,Finance,2025-01-10,8,3,2,6
U007,Engineering,2025-01-10,7,10,8,3
U008,Sales,2025-01-10,12,2,1,4
U009,Marketing,2025-01-10,7,2,2,1
U010,Sales,2025-01-10,13,3,2,6
U011,HR,2025-01-10,10,4,2,2
U012,Finance,2025-01-10,6,10,7,4
U013,Sales,2025-01-10,14,2,0,6
U014,Sales,2025-01-10,8,3,0,3
U015,Sales,2025-01-10,9,8,6,1
U016,Engineering,2025-01-10,6,6,5,5
U017,HR,2025-01-10,2,2,1,6
U018,Sales,2025-01-10,7,1,1,8
U019,Sales,2025-01-10,8,4,0,10
U020,Engineering,2025-01-10,9,5,2,2
U021,Finance,2025-01-10,8,4,2,4
U022,Finance,2025-01-10,7,2,1,6
U023,Engineering,2025-01-10,8,3,3,7
U024,Finance,2025-01-10,5,4,2,5
U025,Marketing,2025-01-10,9,4,3,9
U026,Finance,2025-01-10,4,4,4,4
U027,Engineering,2025-01-10,6,3,3,8
U028,Engineering,2025-01-10,10,5,4,4
U029,Sales,2025-01-10,8,2,2,10
U030,Sales,2025-01-10,13,2,2,5
U031,Sales,2025-01-10,8,5,4,4
U032,HR,2025-01-10,2,6,2,2
U033,Engineering,2025-01-10,6,6,6,6
U034,Marketing,2025-01-10,4,4,3,2
U035,Finance,2025-01-10,7,2,0,8
U036,Engineering,2025-01-10,6,3,2,6
U037,Marketing,2025-01-10,17,3,2,5
U038,HR,2025-01-10,5,1,0,8
U039,Engineering,2025-01-10,6,1,1,6
U040,HR,2025-01-10,9,4,4,8
U041,Marketing,2025-01-10,7,6,4,4
U042,Marketing,2025-01-10,7,5,4,4
U043,HR,2025-01-10,9,7,3,3
U044,Engineering,2025-01-10,10,7,5,5
U045,Engineering,2025-01-10,4,4,4,4
U046,HR,2025-01-10,3,1,1,10
U047,Engineering,2025-01-10,3,3,2,5
U048,Engineering,2025-01-10,10,3,2,5
U049,Engineering,2025-01-10,12,1,1,1
U050,HR,2025-01-10,5,4,1,3
U051,Finance,2025-01-10,3,3,2,6
U052,HR,2025-01-10,4,6,3,6
U053,Marketing,2025-01-10,8,3,2,5
U054,Engineering,2025-01-10,3,7,7,3
U055,Engineering,2025-01-10,4,4,4,5
U056,Sales,2025-01-10,15,5,2,7
U057,Marketing,2025-01-10,11,5,5,4
U058,Marketing,2025-01-10,8,3,3,3
U059,Marketing,2025-01-10,6,1,0,3
U060,Engineering,2025-01-10,4,8,6,2
U061,Engineering,2025-01-10,6,9,7,5
U062,Marketing,2025-01-10,6,6,4,2
U063,Marketing,2025-01-10,4,2,1,2
U064,Engineering,2025-01-10,6,8,4,1
U065,Sales,2025-01-10,7,5,4,5
U066,Marketing,2025-01-10,10,4,1,3
U067,Engineering,2025-01-10,8,8,6,3
U068,Engineering,2025-01-10,15,5,5,6
U069,HR,2025-01-10,4,3,1,5
U070,Engineering,2025-01-10,7,3,3,6
U071,Engineering,2025-01-10,2,4,3,3
U072,Engineering,2025-01-10,3,0,0,5
U073,Marketing,2025-01-10,12,5,3,5
U074,Marketing,2025-01-10,15,4,2,5
U075,Sales,2025-01-10,9,1,1,10
U076,Engineering,2025-01-10,4,6,5,1
U077,Engineering,2025-01-10,6,5,3,5
U078,Engineering,2025-01-10,3,6,6,4
U079,Engineering,2025-01-10,8,9,7,1
U080,Sales,2025-01-10,12,3,0,4
U081,Sales,2025-01-10,10,6,2,5
U082,Sales,2025-01-10,4,2,1,5
U083,Marketing,2025-01-10,9,3,2,4
U084,Engineering,2025-01-10,4,10,6,3
U085,HR,2025-01-10,2,3,2,5
U086,Marketing,2025-01-10,7,2,1,3
U087,Sales,2025-01-10,6,0,0,2
U088,Engineering,2025-01-10,8,3,0,0
U089,Sales,2025-01-10,13,1,1,6
U090,Sales,2025-01-10,14,5,3,3
U091,Sales,2025-01-10,12,1,1,5
U092,Engineering,2025-01-10,4,5,2,3
U093,Engineering,2025-01-10,3,8,4,1
U094,Marketing,2025-01-10,8,4,2,10
U095,Finance,2025-01-10,8,4,3,9
U096,Sales,2025-01-10,12,1,1,7
U097,Engineering,2025-01-10,2,6,3,4
U098,Engineering,2025-01-10,6,8,3,7
U099,Sales,2025-01-10,6,3,2,7
U100,Finance,2025-01-10,12,5,1,2
U001,Engineering,2025-01-11,2,2,1,0
U002,Engineering,2025-01-11,3,2,0,0
U003,Engineering,2025-01-11,2,1,1,3
U004,Sales,2025-01-11,2,2,0,1
U005,Sales,2025-01-11,6,3,2,0
U006,Finance,2025-01-11,3,1,1,2
U007,Engineering,2025-01-11,3,4,3,1
U008,Sales,2025-01-11,4,1,1,3
U009,Marketing,2025-01-11,4,0,0,1
U010,Sales,2025-01-11,3,0,0,0
U011,HR,2025-01-11,4,3,2,1
U012,Finance,2025-01-11,2,3,2,0
U013,Sales,2025-01-11,3,3,2,1
U014,Sales,2025-01-11,7,0,0,2
U015,Sales,2025-01-11,1,1,1,2
U016,Engineering,2025-01-11,1,2,0,6
U017,HR,2025-01-11,0,2,2,0
U018,Sales,2025-01-11,4,1,0,0
U019,Sales,2025-01-11,4,2,1,0
U020,Engineering,2025-01-11,3,1,1,2
U021,Finance,2025-01-11,4,1,0,0
U022,Finance,2025-01-11,5,1,0,1
U023,Engineering,2025-01-11,2,2,2,1
U024,Finance,2025-01-11,1,2,2,2
U025,Marketing,2025-01-11,5,0,0,1
U026,Finance,2025-01-11,6,1,1,2
U027,Engineering,2025-01-11,1,1,1,2
U028,Engineering,2025-01-11,4,1,1,2
U029,Sales,2025-01-11,7,1,1,3
U030,Sales,2025-01-11,3,2,2,4
U031,Sales,2025-01-11,3,1,1,1
U032,HR,2025-01-11,3,5,4,0
U033,Engineering,2025-01-11,4,3,1,3
U034,Marketing,2025-01-11,2,1,1,1
U035,Finance,2025-01-11,5,0,0,0
U036,Engineering,2025-01-11,1,1,0,0
U037,Marketing,2025-01-11,1,2,2,3
U038,HR,2025-01-11,0,0,0,3
U039,Engineering,2025-01-11,4,0,0,2
U040,HR,2025-01-11,2,1,1,2
U041,Marketing,2025-01-11,1,2,1,5
U042,Marketing,2025-01-11,3,0,0,7
U043,HR,2025-01-11,2,1,1,2
U044,Engineering,2025-01-11,5,3,3,5
U045,Engineering,2025-01-11,3,2,2,3
U046,HR,2025-01-11,5,3,3,1
U047,Engineering,2025-01-11,3,0,0,2
U048,Engineering,2025-01-11,1,3,1,1
U049,Engineering,2025-01-11,1,1,0,0
U050,HR,2025-01-11,1,2,2,0
U051,Finance,2025-01-11,2,1,0,2
U052,HR,2025-01-11,1,3,2,1
U053,Marketing,2025-01-11,3,0,0,2
U054,Engineering,2025-01-11,0,2,2,2
U055,Engineering,2025-01-11,0,2,2,1
U056,Sales,2025-01-11,3,1,0,2
U057,Marketing,2025-01-11,4,1,1,1
U058,Marketing,2025-01-11,4,1,1,2
U059,Marketing,2025-01-11,3,0,0,0
U060,Engineering,2025-01-11,4,3,2,2
U061,Engineering,2025-01-11,2,3,2,1
U062,Marketing,2025-01-11,3,2,1,1
U063,Marketing,2025-01-11,3,2,0,0
U064,Engineering,2025-01-11,2,0,0,2
U065,Sales,2025-01-11,4,3,3,3
U066,Marketing,2025-01-11,1,0,0,2
U067,Engineering,2025-01-11,2,1,1,0
U068,Engineering,2025-01-11,3,1,1,2
U069,HR,2025-01-11,4,0,0,2
U070,Engineering,2025-01-11,3,6,4,1
U071,Engineering,2025-01-11,2,0,0,0
U072,Engineering,2025-01-11,4,1,1,1
U073,Marketing,2025-01-11,2,1,1,2
U074,Marketing,2025-01-11,2,2,1,3
U075,Sales,2025-01-11,4,2,2,5
U076,Engineering,2025-01-11,3,4,4,2
U077,Engineering,2025-01-11,0,3,3,2
U078,Engineering,2025-01-11,2,3,3,1
U079,Engineering,2025-01-11,1,4,2,3
U080,Sales,2025-01-11,7,0,0,1
U081,Sales,2025-01-11,0,0,0,4
U082,Sales,2025-01-11,1,3,1,0
U083,Marketing,2025-01-11,4,2,1,3
U084,Engineering,2025-01-11,1,0,0,1
U085,HR,2025-01-11,2,2,1,2
U086,Marketing,2025-01-11,3,2,2,3
U087,Sales,2025-01-11,3,1,1,1
U088,Engineering,2025-01-11,1,3,3,0
U089,Sales,2025-01-11,1,2,0,5
U090,Sales,2025-01-11,5,1,1,4
U091,Sales,2025-01-11,3,1,0,0
U092,Engineering,2025-01-11,1,2,2,2
U093,Engineering,2025-01-11,2,2,2,2
U094,Marketing,2025-01-11,3,1,1,2
U095,Finance,2025-01-11,0,0,0,2
U096,Sales,2025-01-11,3,1,1,2
U097,Engineering,2025-01-11,3,1,1,2
U098,Engineering,2025-01-11,6,3,1,3
U099,Sales,2025-01-11,2,0,0,4
U100,Finance,2025-01-11,3,0,0,0
U001,Engineering,2025-01-12,1,0,0,1
U002,Engineering,2025-01-12,2,2,1,4
U003,Engineering,2025-01-12,4,1,1,0
U004,Sales,2025-01-12,3,3,3,5
U005,Sales,2025-01-12,3,1,1,4
U006,Finance,2025-01-12,4,1,1,3
U007,Engineering,2025-01-12,2,2,2,3
U008,Sales,2025-01-12,3,2,1,4
U009,Marketing,2025-01-12,1,0,0,1
U010,Sales,2025-01-12,3,0,0,1
U011,HR,2025-01-12,2,2,0,1
U012,Finance,2025-01-12,2,4,2,2
U013,Sales,2025-01-12,7,3,1,2
U014,Sales,2025-01-12,4,1,0,2
U015,Sales,2025-01-12,4,0,0,2
U016,Engineering,2025-01-12,0,1,1,2
U017,HR,2025-01-12,2,0,0,6
U018,Sales,2025-01-12,4,0,0,2
U019,Sales,2025-01-12,6,1,0,5
U020,Engineering,2025-01-12,3,4,4,4
U021,Finance,2025-01-12,4,0,0,0
U022,Finance,2025-01-12,3,1,0,1
U023,Engineering,2025-01-12,2,0,0,1
U024,Finance,2025-01-12,5,4,4,1
U025,Marketing,2025-01-12,0,1,1,2
U026,Finance,2025-01-12,5,2,0,3
U027,Engineering,2025-01-12,3,1,0,2
U028,Engineering,2025-01-12,6,3,1,2
U029,Sales,2025-01-12,2,3,2,2
U030,Sales,2025-01-12,5,0,0,3
U031,Sales,2025-01-12,4,0,0,2
U032,HR,2025-01-12,2,2,2,4
U033,Engineering,2025-01-12,3,0,0,2
U034,Marketing,2025-01-12,3,0,0,1
U035,Finance,2025-01-12,4,0,0,5
U036,Engineering,2025-01-12,1,2,2,1
U037,Marketing,2025-01-12,4,3,1,1
U038,HR,2025-01-12,2,0,0,3
U039,Engineering,2025-01-12,2,1,1,3
U040,HR,2025-01-12,5,1,1,2
U041,Marketing,2025-01-12,8,2,2,2
U042,Marketing,2025-01-12,4,0,0,2
U043,HR,2025-01-12,0,0,0,0
U044,Engineering,2025-01-12,2,1,1,2
U045,Engineering,2025-01-12,1,5,4,3
U046,HR,2025-01-12,0,2,1,4
U047,Engineering,2025-01-12,7,5,4,1
U048,Engineering,2025-01-12,2,7,6,1
U049,Engineering,2025-01-12,1,3,2,2
U050,HR,2025-01-12,0,1,1,1
U051,Finance,2025-01-12,3,1,1,1
U052,HR,2025-01-12,1,2,2,1
U053,Marketing,2025-01-12,0,2,2,3
U054,Engineering,2025-01-12,2,2,1,1
U055,Engineering,2025-01-12,1,4,3,2
U056,Sales,2025-01-12,0,1,1,5
U057,Marketing,2025-01-12,4,0,0,3
U058,Marketing,2025-01-12,2,0,0,1
U059,Marketing,2025-01-12,3,1,0,1
U060,Engineering,2025-01-12,4,0,0,1
U061,Engineering,2025-01-12,5,1,1,3
U062,Marketing,2025-01-12,5,2,1,4
U063,Marketing,2025-01-12,5,5,1,1
U064,Engineering,2025-01-12,2,3,2,2
U065,Sales,2025-01-12,2,2,1,3
U066,Marketing,2025-01-12,2,1,0,2
U067,Engineering,2025-01-12,4,2,1,1
U068,Engineering,2025-01-12,2,3,2,1
U069,HR,2025-01-12,1,1,1,1
U070,Engineering,2025-01-12,2,3,2,3
U071,Engineering,2025-01-12,3,1,0,0
U072,Engineering,2025-01-12,2,2,2,1
U073,Marketing,2025-01-12,2,3,2,1
U074,Marketing,2025-01-12,2,2,1,1
U075,Sales,2025-01-12,4,2,1,1
U076,Engineering,2025-01-12,0,3,0,3
U077,Engineering,2025-01-12,4,2,1,0
U078,Engineering,2025-01-12,1,2,2,1
U079,Engineering,2025-01-12,3,2,1,1
U080,Sales,2025-01-12,4,0,0,3
U081,Sales,2025-01-12,3,0,0,1
U082,Sales,2025-01-12,2,1,0,1
U083,Marketing,2025-01-12,2,1,1,0
U084,Engineering,2025-01-12,1,1,0,3
U085,HR,2025-01-12,1,3,2,1
U086,Marketing,2025-01-12,2,2,1,2
U087,Sales,2025-01-12,0,2,1,2
U088,Engineering,2025-01-12,3,0,0,1
U089,Sales,2025-01-12,5,0,0,2
U090,Sales,2025-01-12,4,1,1,3
U091,Sales,2025-01-12,5,2,1,3
U092,Engineering,2025-01-12,2,4,3,1
U093,Engineering,2025-01-12,5,2,1,1
U094,Marketing,2025-01-12,5,2,1,1
U095,Finance,2025-01-12,4,1,1,3
U096,Sales,2025-01-12,4,0,0,2
U097,Engineering,2025-01-12,3,2,0,4
U098,Engineering,2025-01-12,2,3,2,5
U099,Sales,2025-01-12,0,0,0,2
U100,Finance,2025-01-12,2,0,0,0
U001,Engineering,2025-01-13,5,2,2,9
U002,Engineering,2025-01-13,4,5,4,5
U003,Engineering,2025-01-13,5,6,3,11
U004,Sales,2025-01-13,11,3,1,7
U005,Sales,2025-01-13,7,2,0,4
U006,Finance,2025-01-13,7,5,2,3
U007,Engineering,2025-01-13,9,2,2,4
U008,Sales,2025-01-13,7,4,3,9
U009,Marketing,2025-01-13,9,4,3,8
U010,Sales,2025-01-13,10,3,3,4
U011,HR,2025-01-13,5,2,0,7
U012,Finance,2025-01-13,9,5,4,4
U013,Sales,2025-01-13,10,1,1,3
U014,Sales,2025-01-13,9,2,1,1
U015,Sales,2025-01-13,10,0,0,4
U016,Engineering,2025-01-13,5,2,1,9
U017,HR,2025-01-13,3,1,0,6
U018,Sales,2025-01-13,10,2,0,15
U019,Sales,2025-01-13,4,1,0,6
U020,Engineering,2025-01-13,10,7,7,3
U021,Finance,2025-01-13,7,6,5,2
U022,Finance,2025-01-13,9,2,0,4
U023,Engineering,2025-01-13,8,3,2,5
U024,Finance,2025-01-13,8,7,6,3
U025,Marketing,2025-01-13,10,9,6,5
U026,Finance,2025-01-13,6,6,3,7
U027,Engineering,2025-01-13,3,4,4,2
U028,Engineering,2025-01-13,10,2,1,5
U029,Sales,2025-01-13,7,2,1,10
U030,Sales,2025-01-13,8,5,2,12
U031,Sales,2025-01-13,12,3,2,6
U032,HR,2025-01-13,5,3,2,5
U033,Engineering,2025-01-13,9,4,3,1
U034,Marketing,2025-01-13,5,6,5,5
U035,Finance,2025-01-13,5,1,1,4
U036,Engineering,2025-01-13,10,5,3,6
U037,Marketing,2025-01-13,8,2,1,6
U038,HR,2025-01-13,5,4,3,4
U039,Engineering,2025-01-13,9,4,4,4
U040,HR,2025-01-13,2,5,3,6
U041,Marketing,2025-01-13,7,6,4,4
U042,Marketing,2025-01-13,10,4,4,4
U043,HR,2025-01-13,4,10,4,4
