user_id,department,date,meetings_attended,total_meeting_minutes,avg_participants
U082,Sales,2025-01-07,6,186,8
U083,Marketing,2025-01-07,4,156,9
U084,Engineering,2025-01-07,8,336,7
U085,HR,2025-01-07,3,126,6
U086,Marketing,2025-01-07,4,76,5
U087,Sales,2025-01-07,5,180,8
U088,Engineering,2025-01-07,5,150,4
U089,Sales,2025-01-07,6,180,10
U090,Sales,2025-01-07,5,90,6
U091,Sales,2025-01-07,9,441,6
U092,Engineering,2025-01-07,4,68,5
U093,Engineering,2025-01-07,4,108,6
U094,Marketing,2025-01-07,8,280,6
U095,Finance,2025-01-07,2,62,8
U096,Sales,2025-01-07,4,92,10
U097,Engineering,2025-01-07,2,78,6
U098,Engineering,2025-01-07,2,92,6
U099,Sales,2025-01-07,6,156,8
U100,Finance,2025-01-07,2,64,8
U001,Engineering,2025-01-08,4,52,6
U002,Engineering,2025-01-08,7,203,4
U003,Engineering,2025-01-08,5,175,7
U004,Sales,2025-01-08,4,124,8
U005,Sales,2025-01-08,8,144,6
U006,Finance,2025-01-08,3,63,10
U007,Engineering,2025-01-08,7,203,8
U008,Sales,2025-01-08,5,140,6
U009,Marketing,2025-01-08,3,99,6
U010,Sales,2025-01-08,7,238,6
U011,HR,2025-01-08,6,168,10
U012,Finance,2025-01-08,3,60,4
U013,Sales,2025-01-08,8,312,8
U014,Sales,2025-01-08,6,234,6
U015,Sales,2025-01-08,6,186,6
U016,Engineering,2025-01-08,5,170,5
U017,HR,2025-01-08,6,216,4
U018,Sales,2025-01-08,3,174,8
U019,Sales,2025-01-08,4,160,8
U020,Engineering,2025-01-08,4,120,6
U021,Finance,2025-01-08,4,68,4
U022,Finance,2025-01-08,4,88,6
U023,Engineering,2025-01-08,2,58,6
U024,Finance,2025-01-08,5,135,6
U025,Marketing,2025-01-08,4,108,6
U026,Finance,2025-01-08,3,96,10
U027,Engineering,2025-01-08,5,135,7
U028,Engineering,2025-01-08,4,160,8
U029,Sales,2025-01-08,8,184,10
U030,Sales,2025-01-08,8,384,6
U031,Sales,2025-01-08,6,342,8
U032,HR,2025-01-08,2,50,8
U033,Engineering,2025-01-08,6,144,6
U034,Marketing,2025-01-08,7,273,13
U035,Finance,2025-01-08,4,156,6
U036,Engineering,2025-01-08,1,36,7
U037,Marketing,2025-01-08,2,78,6
U038,HR,2025-01-08,3,54,8
U039,Engineering,2025-01-08,5,115,4
U040,HR,2025-01-08,3,108,4
U041,Marketing,2025-01-08,2,66,6
U042,Marketing,2025-01-08,4,132,6
U043,HR,2025-01-08,4,116,6
U044,Engineering,2025-01-08,6,96,5
U045,Engineering,2025-01-08,2,54,5
U046,HR,2025-01-08,3,135,10
U047,Engineering,2025-01-08,3,75,9
U048,Engineering,2025-01-08,1,40,6
U049,Engineering,2025-01-08,4,104,5
U050,HR,2025-01-08,2,80,6
U051,Finance,2025-01-08,4,180,8
U052,HR,2025-01-08,5,110,4
U053,Marketing,2025-01-08,7,252,5
U054,Engineering,2025-01-08,2,22,6
U055,Engineering,2025-01-08,4,76,5
U056,Sales,2025-01-08,3,90,8
U057,Marketing,2025-01-08,5,180,7
U058,Marketing,2025-01-08,8,240,5
U059,Marketing,2025-01-08,3,99,9
U060,Engineering,2025-01-08,6,216,4
U061,Engineering,2025-01-08,7,217,5
U062,Marketing,2025-01-08,1,36,5
U063,Marketing,2025-01-08,6,246,10
U064,Engineering,2025-01-08,5,140,4
U065,Sales,2025-01-08,6,102,8
U066,Marketing,2025-01-08,4,76,9
U067,Engineering,2025-01-08,7,168,6
U068,Engineering,2025-01-08,5,55,7
U069,HR,2025-01-08,3,108,6
U070,Engineering,2025-01-08,4,176,6
U071,Engineering,2025-01-08,4,96,5
U072,Engineering,2025-01-08,5,95,8
U073,Marketing,2025-01-08,2,96,9
U074,Marketing,2025-01-08,4,116,8
U075,Sales,2025-01-08,5,160,8
U076,Engineering,2025-01-08,2,76,7
U077,Engineering,2025-01-08,10,310,5
U078,Engineering,2025-01-08,3,90,5
U079,Engineering,2025-01-08,4,140,7
U080,Sales,2025-01-08,7,203,8
U081,Sales,2025-01-08,5,130,10
U082,Sales,2025-01-08,7,133,6
U083,Marketing,2025-01-08,6,192,7
U084,Engineering,2025-01-08,3,60,7
U085,HR,2025-01-08,2,50,4
U086,Marketing,2025-01-08,8,400,6
U087,Sales,2025-01-08,7,168,8
U088,Engineering,2025-01-08,3,153,4
U089,Sales,2025-01-08,3,114,6
U090,Sales,2025-01-08,6,258,6
U091,Sales,2025-01-08,7,245,8
U092,Engineering,2025-01-08,4,52,6
U093,Engineering,2025-01-08,4,116,5
U094,Marketing,2025-01-08,3,51,6
U095,Finance,2025-01-08,6,144,8
U096,Sales,2025-01-08,3,138,6
U097,Engineering,2025-01-08,7,203,11
U098,Engineering,2025-01-08,5,105,6
U099,Sales,2025-01-08,7,210,8
U100,Finance,2025-01-08,7,210,4
U001,Engineering,2025-01-09,4,148,6
U002,Engineering,2025-01-09,4,168,4
U003,Engineering,2025-01-09,3,57,5
U004,Sales,2025-01-09,8,176,6
U005,Sales,2025-01-09,7,105,6
U006,Finance,2025-01-09,3,132,6
U007,Engineering,2025-01-09,2,108,7
U008,Sales,2025-01-09,3,78,8
U009,Marketing,2025-01-09,4,112,8
U010,Sales,2025-01-09,1,27,8
U011,HR,2025-01-09,5,135,6
U012,Finance,2025-01-09,2,54,6
U013,Sales,2025-01-09,7,231,8
U014,Sales,2025-01-09,10,350,10
U015,Sales,2025-01-09,11,429,6
U016,Engineering,2025-01-09,4,108,7
U017,HR,2025-01-09,3,108,4
U018,Sales,2025-01-09,6,114,10
U019,Sales,2025-01-09,7,168,10
U020,Engineering,2025-01-09,4,172,9
U021,Finance,2025-01-09,6,108,10
U022,Finance,2025-01-09,4,64,8
U023,Engineering,2025-01-09,4,80,6
U024,Finance,2025-01-09,4,108,10
U025,Marketing,2025-01-09,5,185,5
U026,Finance,2025-01-09,3,87,8
U027,Engineering,2025-01-09,8,360,4
U028,Engineering,2025-01-09,3,117,6
U029,Sales,2025-01-09,6,198,8
U030,Sales,2025-01-09,6,270,6
U031,Sales,2025-01-09,8,208,8
U032,HR,2025-01-09,5,25,6
U033,Engineering,2025-01-09,4,144,7
U034,Marketing,2025-01-09,4,120,6
U035,Finance,2025-01-09,6,294,6
U036,Engineering,2025-01-09,3,135,4
U037,Marketing,2025-01-09,4,128,7
U038,HR,2025-01-09,5,115,8
U039,Engineering,2025-01-09,2,98,7
U040,HR,2025-01-09,6,198,6
U041,Marketing,2025-01-09,6,312,6
U042,Marketing,2025-01-09,6,168,5
U043,HR,2025-01-09,6,132,4
U044,Engineering,2025-01-09,6,246,5
U045,Engineering,2025-01-09,3,87,8
U046,HR,2025-01-09,8,248,6
U047,Engineering,2025-01-09,6,288,8
U048,Engineering,2025-01-09,3,90,6
U049,Engineering,2025-01-09,5,145,6
U050,HR,2025-01-09,3,93,6
U051,Finance,2025-01-09,6,150,6
U052,HR,2025-01-09,5,140,6
U053,Marketing,2025-01-09,2,62,8
U054,Engineering,2025-01-09,5,160,6
U055,Engineering,2025-01-09,3,87,7
U056,Sales,2025-01-09,2,16,8
U057,Marketing,2025-01-09,5,160,6
U058,Marketing,2025-01-09,6,396,8
U059,Marketing,2025-01-09,8,240,9
U060,Engineering,2025-01-09,2,62,5
U061,Engineering,2025-01-09,4,128,6
U062,Marketing,2025-01-09,6,240,6
U063,Marketing,2025-01-09,5,235,7
U064,Engineering,2025-01-09,5,145,5
U065,Sales,2025-01-09,3,123,6
U066,Marketing,2025-01-09,6,168,7
U067,Engineering,2025-01-09,2,44,5
U068,Engineering,2025-01-09,4,164,7
U069,HR,2025-01-09,4,120,4
U070,Engineering,2025-01-09,5,170,9
U071,Engineering,2025-01-09,2,102,6
U072,Engineering,2025-01-09,4,136,10
U073,Marketing,2025-01-09,3,42,8
U074,Marketing,2025-01-09,4,164,7
U075,Sales,2025-01-09,4,72,8
U076,Engineering,2025-01-09,5,115,5
U077,Engineering,2025-01-09,2,80,6
U078,Engineering,2025-01-09,5,120,7
U079,Engineering,2025-01-09,5,155,6
U080,Sales,2025-01-09,6,156,6
U081,Sales,2025-01-09,11,495,6
U082,Sales,2025-01-09,6,162,6
U083,Marketing,2025-01-09,5,190,7
U084,Engineering,2025-01-09,3,60,9
U085,HR,2025-01-09,2,88,6
U086,Marketing,2025-01-09,9,360,5
U087,Sales,2025-01-09,2,76,8
U088,Engineering,2025-01-09,5,150,5
U089,Sales,2025-01-09,6,192,8
U090,Sales,2025-01-09,7,308,8
U091,Sales,2025-01-09,11,352,6
U092,Engineering,2025-01-09,2,40,4
U093,Engineering,2025-01-09,5,155,10
U094,Marketing,2025-01-09,9,189,9
U095,Finance,2025-01-09,5,165,4
U096,Sales,2025-01-09,8,120,6
U097,Engineering,2025-01-09,9,297,10
U098,Engineering,2025-01-09,3,117,7
U099,Sales,2025-01-09,5,205,10
U100,Finance,2025-01-09,1,38,6
U001,Engineering,2025-01-10,3,93,5
U002,Engineering,2025-01-10,6,240,4
U003,Engineering,2025-01-10,7,252,5
U004,Sales,2025-01-10,4,156,8
U005,Sales,2025-01-10,5,105,8
U006,Finance,2025-01-10,6,144,6
U007,Engineering,2025-01-10,3,48,4
U008,Sales,2025-01-10,4,144,8
U009,Marketing,2025-01-10,1,41,7
U010,Sales,2025-01-10,6,276,8
U011,HR,2025-01-10,2,34,8
U012,Finance,2025-01-10,4,196,8
U013,Sales,2025-01-10,6,138,6
U014,Sales,2025-01-10,3,39,10
U015,Sales,2025-01-10,1,39,10
U016,Engineering,2025-01-10,5,160,8
U017,HR,2025-01-10,6,78,6
U018,Sales,2025-01-10,8,120,6
U019,Sales,2025-01-10,10,230,10
U020,Engineering,2025-01-10,2,30,5
U021,Finance,2025-01-10,4,116,4
U022,Finance,2025-01-10,6,324,10
U023,Engineering,2025-01-10,7,371,4
U024,Finance,2025-01-10,5,80,4
U025,Marketing,2025-01-10,9,297,7
U026,Finance,2025-01-10,4,116,6
U027,Engineering,2025-01-10,8,88,8
U028,Engineering,2025-01-10,4,68,7
U029,Sales,2025-01-10,10,200,6
U030,Sales,2025-01-10,5,80,8
U031,Sales,2025-01-10,4,156,10
U032,HR,2025-01-10,2,34,6
U033,Engineering,2025-01-10,6,144,6
U034,Marketing,2025-01-10,2,86,7
U035,Finance,2025-01-10,8,192,4
U036,Engineering,2025-01-10,6,186,5
U037,Marketing,2025-01-10,5,150,5
U038,HR,2025-01-10,8,232,6
U039,Engineering,2025-01-10,6,204,4
U040,HR,2025-01-10,8,152,6
U041,Marketing,2025-01-10,4,196,6
U042,Marketing,2025-01-10,4,56,5
U043,HR,2025-01-10,3,99,6
U044,Engineering,2025-01-10,5,130,8
U045,Engineering,2025-01-10,4,144,5
U046,HR,2025-01-10,10,350,6
U047,Engineering,2025-01-10,5,125,7
U048,Engineering,2025-01-10,5,75,5
U049,Engineering,2025-01-10,1,40,8
U050,HR,2025-01-10,3,63,8
U051,Finance,2025-01-10,6,84,6
U052,HR,2025-01-10,6,120,6
U053,Marketing,2025-01-10,5,170,5
U054,Engineering,2025-01-10,3,63,5
U055,Engineering,2025-01-10,5,230,7
U056,Sales,2025-01-10,7,210,8
U057,Marketing,2025-01-10,4,92,6
U058,Marketing,2025-01-10,3,99,9
U059,Marketing,2025-01-10,3,96,6
U060,Engineering,2025-01-10,2,66,6
U061,Engineering,2025-01-10,5,235,7
U062,Marketing,2025-01-10,2,46,8
U063,Marketing,2025-01-10,2,60,7
U064,Engineering,2025-01-10,1,30,5
U065,Sales,2025-01-10,5,180,8
U066,Marketing,2025-01-10,3,60,10
U067,Engineering,2025-01-10,3,48,4
U068,Engineering,2025-01-10,6,30,6
U069,HR,2025-01-10,5,210,6
U070,Engineering,2025-01-10,6,60,7
U071,Engineering,2025-01-10,3,99,6
U072,Engineering,2025-01-10,5,165,7
U073,Marketing,2025-01-10,5,155,7
U074,Marketing,2025-01-10,5,115,5
U075,Sales,2025-01-10,10,480,6
U076,Engineering,2025-01-10,1,28,6
U077,Engineering,2025-01-10,5,55,5
U078,Engineering,2025-01-10,4,120,7
U079,Engineering,2025-01-10,1,35,5
U080,Sales,2025-01-10,4,104,6
U081,Sales,2025-01-10,5,210,8
U082,Sales,2025-01-10,5,190,6
U083,Marketing,2025-01-10,4,136,7
U084,Engineering,2025-01-10,3,39,8
U085,HR,2025-01-10,5,215,8
U086,Marketing,2025-01-10,3,114,5
U087,Sales,2025-01-10,2,86,6
U088,Engineering,2025-01-10,0,34,6
U089,Sales,2025-01-10,6,168,6
U090,Sales,2025-01-10,3,114,8
U091,Sales,2025-01-10,5,195,8
U092,Engineering,2025-01-10,3,99,6
U093,Engineering,2025-01-10,1,31,7
U094,Marketing,2025-01-10,10,210,6
U095,Finance,2025-01-10,9,162,6
U096,Sales,2025-01-10,7,273,6
U097,Engineering,2025-01-10,4,140,6
U098,Engineering,2025-01-10,7,161,6
U099,Sales,2025-01-10,7,189,8
U100,Finance,2025-01-10,2,28,6
U001,Engineering,2025-01-11,0,29,4
U002,Engineering,2025-01-11,0,23,6
U003,Engineering,2025-01-11,3,126,5
U004,Sales,2025-01-11,1,45,6
U005,Sales,2025-01-11,0,28,8
U006,Finance,2025-01-11,2,86,6
U007,Engineering,2025-01-11,1,5,4
U008,Sales,2025-01-11,3,54,6
U009,Marketing,2025-01-11,1,26,7
U010,Sales,2025-01-11,0,28,8
U011,HR,2025-01-11,1,46,6
U012,Finance,2025-01-11,0,24,4
U013,Sales,2025-01-11,1,31,6
U014,Sales,2025-01-11,2,74,8
U015,Sales,2025-01-11,2,52,8
U016,Engineering,2025-01-11,6,30,4
U017,HR,2025-01-11,0,35,8
U018,Sales,2025-01-11,0,5,12
U019,Sales,2025-01-11,0,25,6
U020,Engineering,2025-01-11,2,110,7
U021,Finance,2025-01-11,0,21,8
U022,Finance,2025-01-11,1,37,8
U023,Engineering,2025-01-11,1,22,8
U024,Finance,2025-01-11,2,44,10
U025,Marketing,2025-01-11,1,34,7
U026,Finance,2025-01-11,2,86,8
U027,Engineering,2025-01-11,2,58,6
U028,Engineering,2025-01-11,2,58,7
U029,Sales,2025-01-11,3,15,8
U030,Sales,2025-01-11,4,108,6
U031,Sales,2025-01-11,1,13,10
U032,HR,2025-01-11,0,37,8
U033,Engineering,2025-01-11,3,84,7
U034,Marketing,2025-01-11,1,44,8
U035,Finance,2025-01-11,0,8,6
U036,Engineering,2025-01-11,0,24,5
U037,Marketing,2025-01-11,3,159,7
U038,HR,2025-01-11,3,102,8
U039,Engineering,2025-01-11,2,40,5
U040,HR,2025-01-11,2,42,6
U041,Marketing,2025-01-11,5,165,7
U042,Marketing,2025-01-11,7,336,5
U043,HR,2025-01-11,2,44,6
U044,Engineering,2025-01-11,5,185,7
U045,Engineering,2025-01-11,3,105,8
U046,HR,2025-01-11,1,29,6
U047,Engineering,2025-01-11,2,76,7
U048,Engineering,2025-01-11,1,14,5
U049,Engineering,2025-01-11,0,29,4
U050,HR,2025-01-11,0,20,6
U051,Finance,2025-01-11,2,86,8
U052,HR,2025-01-11,1,64,6
U053,Marketing,2025-01-11,2,40,7
U054,Engineering,2025-01-11,2,78,6
U055,Engineering,2025-01-11,1,26,6
U056,Sales,2025-01-11,2,32,8
U057,Marketing,2025-01-11,1,32,9
U058,Marketing,2025-01-11,2,74,7
U059,Marketing,2025-01-11,0,26,8
U060,Engineering,2025-01-11,2,72,5
U061,Engineering,2025-01-11,1,29,5
U062,Marketing,2025-01-11,1,36,7
U063,Marketing,2025-01-11,0,31,9
U064,Engineering,2025-01-11,2,64,5
U065,Sales,2025-01-11,3,90,10
U066,Marketing,2025-01-11,2,76,5
U067,Engineering,2025-01-11,0,65,9
U068,Engineering,2025-01-11,2,78,6
U069,HR,2025-01-11,2,72,10
U070,Engineering,2025-01-11,1,22,7
U071,Engineering,2025-01-11,0,5,7
U072,Engineering,2025-01-11,1,14,4
U073,Marketing,2025-01-11,2,74,10
U074,Marketing,2025-01-11,3,78,6
U075,Sales,2025-01-11,5,100,8
U076,Engineering,2025-01-11,2,56,4
U077,Engineering,2025-01-11,2,50,7
U078,Engineering,2025-01-11,1,24,5
U079,Engineering,2025-01-11,3,81,5
U080,Sales,2025-01-11,1,25,8
U081,Sales,2025-01-11,4,52,8
U082,Sales,2025-01-11,0,21,8
U083,Marketing,2025-01-11,3,81,6
U084,Engineering,2025-01-11,1,24,5
U085,HR,2025-01-11,2,126,6
U086,Marketing,2025-01-11,3,78,7
U087,Sales,2025-01-11,1,26,8
U088,Engineering,2025-01-11,0,41,8
U089,Sales,2025-01-11,5,80,6
U090,Sales,2025-01-11,4,100,8
U091,Sales,2025-01-11,0,42,8
U092,Engineering,2025-01-11,2,90,5
U093,Engineering,2025-01-11,2,58,8
U094,Marketing,2025-01-11,2,80,6
U095,Finance,2025-01-11,2,34,4
U096,Sales,2025-01-11,2,64,8
U097,Engineering,2025-01-11,2,62,4
U098,Engineering,2025-01-11,3,84,4
U099,Sales,2025-01-11,4,108,6
U100,Finance,2025-01-11,0,43,8
U001,Engineering,2025-01-12,1,32,4
U002,Engineering,2025-01-12,4,192,8
U003,Engineering,2025-01-12,0,24,5
U004,Sales,2025-01-12,5,105,6
U005,Sales,2025-01-12,4,96,6
U006,Finance,2025-01-12,3,102,6
U007,Engineering,2025-01-12,3,93,5
U008,Sales,2025-01-12,4,220,6
U009,Marketing,2025-01-12,1,29,8
U010,Sales,2025-01-12,1,28,8
U011,HR,2025-01-12,1,24,6
U012,Finance,2025-01-12,2,64,6
U013,Sales,2025-01-12,2,78,6
U014,Sales,2025-01-12,2,76,8
U015,Sales,2025-01-12,2,10,6
U016,Engineering,2025-01-12,2,78,4
U017,HR,2025-01-12,6,246,6
U018,Sales,2025-01-12,2,54,6
U019,Sales,2025-01-12,5,120,10
U020,Engineering,2025-01-12,4,52,5
U021,Finance,2025-01-12,0,18,10
U022,Finance,2025-01-12,1,30,6
U023,Engineering,2025-01-12,1,23,6
U024,Finance,2025-01-12,1,23,4
U025,Marketing,2025-01-12,2,34,5
U026,Finance,2025-01-12,3,90,6
U027,Engineering,2025-01-12,2,62,9
U028,Engineering,2025-01-12,2,48,5
U029,Sales,2025-01-12,2,76,6
U030,Sales,2025-01-12,3,108,6
U031,Sales,2025-01-12,2,62,8
U032,HR,2025-01-12,4,52,6
U033,Engineering,2025-01-12,2,60,5
U034,Marketing,2025-01-12,1,26,7
U035,Finance,2025-01-12,5,155,10
U036,Engineering,2025-01-12,1,28,4
U037,Marketing,2025-01-12,1,31,6
U038,HR,2025-01-12,3,114,6
U039,Engineering,2025-01-12,3,72,5
U040,HR,2025-01-12,2,64,6
U041,Marketing,2025-01-12,2,66,7
U042,Marketing,2025-01-12,2,64,8
U043,HR,2025-01-12,0,19,4
U044,Engineering,2025-01-12,2,48,4
U045,Engineering,2025-01-12,3,117,5
U046,HR,2025-01-12,4,168,6
U047,Engineering,2025-01-12,1,48,6
U048,Engineering,2025-01-12,1,45,6
U049,Engineering,2025-01-12,2,70,7
U050,HR,2025-01-12,1,30,8
U051,Finance,2025-01-12,1,34,8
U052,HR,2025-01-12,1,41,4
U053,Marketing,2025-01-12,3,69,9
U054,Engineering,2025-01-12,1,27,6
U055,Engineering,2025-01-12,2,50,5
U056,Sales,2025-01-12,5,190,6
U057,Marketing,2025-01-12,3,93,6
U058,Marketing,2025-01-12,1,33,6
U059,Marketing,2025-01-12,1,10,8
U060,Engineering,2025-01-12,1,27,4
U061,Engineering,2025-01-12,3,132,7
U062,Marketing,2025-01-12,4,76,8
U063,Marketing,2025-01-12,1,26,6
U064,Engineering,2025-01-12,2,70,6
U065,Sales,2025-01-12,3,120,8
U066,Marketing,2025-01-12,2,76,11
U067,Engineering,2025-01-12,1,22,6
U068,Engineering,2025-01-12,1,8,4
U069,HR,2025-01-12,1,9,4
U070,Engineering,2025-01-12,3,81,5
U071,Engineering,2025-01-12,0,20,8
U072,Engineering,2025-01-12,1,36,6
U073,Marketing,2025-01-12,1,41,6
U074,Marketing,2025-01-12,1,42,5
U075,Sales,2025-01-12,1,33,8
U076,Engineering,2025-01-12,3,63,7
U077,Engineering,2025-01-12,0,30,4
U078,Engineering,2025-01-12,1,36,5
U079,Engineering,2025-01-12,1,27,7
U080,Sales,2025-01-12,3,123,6
U081,Sales,2025-01-12,1,31,8
U082,Sales,2025-01-12,1,40,8
U083,Marketing,2025-01-12,0,26,6
U084,Engineering,2025-01-12,3,63,9
U085,HR,2025-01-12,1,31,6
U086,Marketing,2025-01-12,2,48,6
U087,Sales,2025-01-12,2,46,8
U088,Engineering,2025-01-12,1,33,5
U089,Sales,2025-01-12,2,48,10
U090,Sales,2025-01-12,3,87,10
U091,Sales,2025-01-12,3,27,10
U092,Engineering,2025-01-12,1,48,7
U093,Engineering,2025-01-12,1,35,9
U094,Marketing,2025-01-12,1,29,7
U095,Finance,2025-01-12,3,93,10
U096,Sales,2025-01-12,2,72,6
U097,Engineering,2025-01-12,4,216,4
U098,Engineering,2025-01-12,5,140,5
U099,Sales,2025-01-12,2,90,8
U100,Finance,2025-01-12,0,38,6
U001,Engineering,2025-01-13,9,153,9
U002,Engineering,2025-01-13,5,165,8
U003,Engineering,2025-01-13,11,352,5
U004,Sales,2025-01-13,7,266,8
U005,Sales,2025-01-13,4,116,6
U006,Finance,2025-01-13,3,90,8
U007,Engineering,2025-01-13,4,160,6
U008,Sales,2025-01-13,9,162,8
U009,Marketing,2025-01-13,8,256,6
U010,Sales,2025-01-13,4,148,6
U011,HR,2025-01-13,7,231,6
U012,Finance,2025-01-13,4,148,6
U013,Sales,2025-01-13,3,90,6
U014,Sales,2025-01-13,1,34,8
U015,Sales,2025-01-13,4,88,6
U016,Engineering,2025-01-13,9,198,5
U017,HR,2025-01-13,6,108,6
U018,Sales,2025-01-13,15,375,10
U019,Sales,2025-01-13,6,252,8
U020,Engineering,2025-01-13,3,84,6
U021,Finance,2025-01-13,2,58,6
U022,Finance,2025-01-13,4,56,8
U023,Engineering,2025-01-13,5,200,5
U024,Finance,2025-01-13,3,57,8
U025,Marketing,2025-01-13,5,135,7
U026,Finance,2025-01-13,7,196,6
U027,Engineering,2025-01-13,2,56,5
U028,Engineering,2025-01-13,5,155,8
U029,Sales,2025-01-13,10,620,6
U030,Sales,2025-01-13,12,468,8
U031,Sales,2025-01-13,6,210,6
U032,HR,2025-01-13,5,35,6
U033,Engineering,2025-01-13,1,24,5
U034,Marketing,2025-01-13,5,220,7
U035,Finance,2025-01-13,4,112,8
U036,Engineering,2025-01-13,6,126,5
U037,Marketing,2025-01-13,6,216,8
U038,HR,2025-01-13,4,96,8
U039,Engineering,2025-01-13,4,168,6
U040,HR,2025-01-13,6,186,6
U041,Marketing,2025-01-13,4,92,10
U042,Marketing,2025-01-13,4,216,5
U043,HR,2025-01-13,4,132,10
U044,Engineering,2025-01-13,3,81,6
U045,Engineering,2025-01-13,1,16,7
U046,HR,2025-01-13,4,120,8
U047,Engineering,2025-01-13,4,116,5
U048,Engineering,2025-01-13,3,66,6
U049,Engineering,2025-01-13,3,42,5
U050,HR,2025-01-13,13,325,4
U051,Finance,2025-01-13,6,186,8
U052,HR,2025-01-13,4,180,8
U053,Marketing,2025-01-13,8,232,6
U054,Engineering,2025-01-13,6,216,7
U055,Engineering,2025-01-13,2,90,6
U056,Sales,2025-01-13,6,36,10
U057,Marketing,2025-01-13,10,180,6
U058,Marketing,2025-01-13,9,180,8
U059,Marketing,2025-01-13,5,215,8
U060,Engineering,2025-01-13,3,51,6
U061,Engineering,2025-01-13,4,40,6
U062,Marketing,2025-01-13,4,156,7
U063,Marketing,2025-01-13,7,168,6
U064,Engineering,2025-01-13,3,75,6
U065,Sales,2025-01-13,8,168,12
U066,Marketing,2025-01-13,5,95,8
U067,Engineering,2025-01-13,9,297,9
U068,Engineering,2025-01-13,6,240,7
U069,HR,2025-01-13,1,41,6
U070,Engineering,2025-01-13,2,24,7
U071,Engineering,2025-01-13,3,99,5
U072,Engineering,2025-01-13,6,252,6
U073,Marketing,2025-01-13,4,100,6
U074,Marketing,2025-01-13,5,160,6
U075,Sales,2025-01-13,9,225,6
U076,Engineering,2025-01-13,2,48,4
U077,Engineering,2025-01-13,7,77,10
U078,Engineering,2025-01-13,5,245,4
U079,Engineering,2025-01-13,4,96,6
U080,Sales,2025-01-13,4,164,6
U081,Sales,2025-01-13,2,22,10
U082,Sales,2025-01-13,4,136,8
U083,Marketing,2025-01-13,3,78,9
U084,Engineering,2025-01-13,3,42,6
U085,HR,2025-01-13,4,152,8
U086,Marketing,2025-01-13,6,138,7
U087,Sales,2025-01-13,6,120,6
U088,Engineering,2025-01-13,6,162,8
U089,Sales,2025-01-13,4,100,8
U090,Sales,2025-01-13,6,162,8
U091,Sales,2025-01-13,13,468,8
U092,Engineering,2025-01-13,7,196,5
U093,Engineering,2025-01-13,4,72,6
U094,Marketing,2025-01-13,3,135,9
U095,Finance,2025-01-13,6,282,6
U096,Sales,2025-01-13,12,252,8
U097,Engineering,2025-01-13,11,55,6
U098,Engineering,2025-01-13,5,170,6
U099,Sales,2025-01-13,10,240,10
U100,Finance,2025-01-13,10,310,6
U001,Engineering,2025-01-14,4,92,7
U002,Engineering,2025-01-14,3,132,8
U003,Engineering,2025-01-14,6,132,7
U004,Sales,2025-01-14,4,144,6
U005,Sales,2025-01-14,7,252,8
U006,Finance,2025-01-14,4,180,6
U007,Engineering,2025-01-14,4,112,6
U008,Sales,2025-01-14,4,96,8
U009,Marketing,2025-01-14,4,100,6
U010,Sales,2025-01-14,4,168,8
U011,HR,2025-01-14,7,308,10
U012,Finance,2025-01-14,8,384,6
U013,Sales,2025-01-14,7,182,8
U014,Sales,2025-01-14,6,180,8
U015,Sales,2025-01-14,9,306,12
U016,Engineering,2025-01-14,5,155,4
U017,HR,2025-01-14,3,135,6
U018,Sales,2025-01-14,4,176,6
U019,Sales,2025-01-14,6,234,8
U020,Engineering,2025-01-14,9,252,7
U021,Finance,2025-01-14,3,81,6
U022,Finance,2025-01-14,4,116,4
U023,Engineering,2025-01-14,5,170,6
U024,Finance,2025-01-14,5,240,6
U025,Marketing,2025-01-14,2,76,7
U026,Finance,2025-01-14,7,140,8
U027,Engineering,2025-01-14,5,115,8
U028,Engineering,2025-01-14,3,81,7
U029,Sales,2025-01-14,8,352,6
U030,Sales,2025-01-14,8,304,12
U031,Sales,2025-01-14,4,160,6
U032,HR,2025-01-14,3,78,6
U033,Engineering,2025-01-14,3,48,5
U034,Marketing,2025-01-14,4,112,6
U035,Finance,2025-01-14,6,216,4
U036,Engineering,2025-01-14,4,172,7
U037,Marketing,2025-01-14,5,180,9
U038,HR,2025-01-14,1,39,4
U039,Engineering,2025-01-14,5,130,7
U040,HR,2025-01-14,5,135,8
U041,Marketing,2025-01-14,3,93,5
U042,Marketing,2025-01-14,8,208,6
U043,HR,2025-01-14,6,204,8
U044,Engineering,2025-01-14,3,99,6
U045,Engineering,2025-01-14,6,114,8
U046,HR,2025-01-14,7,315,6
U047,Engineering,2025-01-14,7,147,5
U048,Engineering,2025-01-14,3,120,4
U049,Engineering,2025-01-14,8,192,5
U050,HR,2025-01-14,5,155,10
U051,Finance,2025-01-14,8,232,8
U052,HR,2025-01-14,4,44,4
U053,Marketing,2025-01-14,4,132,6
U054,Engineering,2025-01-14,5,90,5
U055,Engineering,2025-01-14,2,10,5
U056,Sales,2025-01-14,4,172,6
U057,Marketing,2025-01-14,6,138,7
U058,Marketing,2025-01-14,10,100,7
U059,Marketing,2025-01-14,4,232,7
U060,Engineering,2025-01-14,5,200,4
U061,Engineering,2025-01-14,2,52,5
U062,Marketing,2025-01-14,8,176,7
U063,Marketing,2025-01-14,4,140,7
U064,Engineering,2025-01-14,5,30,7
