user_id,department,date,emails_sent,emails_received,avg_response_time_min,threads_initiated
U071,Engineering,2025-01-06,5,18,25.5,3
U072,Engineering,2025-01-06,8,11,23.8,2
U073,Marketing,2025-01-06,5,17,32.3,1
U074,Marketing,2025-01-06,8,19,12.6,7
U075,Sales,2025-01-06,12,14,8.5,4
U076,Engineering,2025-01-06,4,14,32.1,1
U077,Engineering,2025-01-06,5,9,19.1,3
U078,Engineering,2025-01-06,5,10,45.7,1
U079,Engineering,2025-01-06,6,9,17.0,2
U080,Sales,2025-01-06,6,12,33.3,2
U081,Sales,2025-01-06,13,12,15.9,3
U082,Sales,2025-01-06,6,13,13.8,2
U083,Marketing,2025-01-06,12,18,10.1,7
U084,Engineering,2025-01-06,5,10,61.8,1
U085,HR,2025-01-06,3,14,40.1,3
U086,Marketing,2025-01-06,13,21,24.1,3
U087,Sales,2025-01-06,14,15,10.3,4
U088,Engineering,2025-01-06,2,20,42.8,0
U089,Sales,2025-01-06,12,19,41.7,3
U090,Sales,2025-01-06,10,16,59.3,4
U091,Sales,2025-01-06,15,18,42.8,5
U092,Engineering,2025-01-06,2,6,68.6,2
U093,Engineering,2025-01-06,4,13,40.2,2
U094,Marketing,2025-01-06,11,8,35.8,5
U095,Finance,2025-01-06,9,16,26.4,3
U096,Sales,2025-01-06,8,18,36.1,2
U097,Engineering,2025-01-06,6,16,16.1,2
U098,Engineering,2025-01-06,0,12,14.1,0
U099,Sales,2025-01-06,8,17,18.8,4
U100,Finance,2025-01-06,3,11,29.5,2
U001,Engineering,2025-01-07,6,14,15.2,2
U002,Engineering,2025-01-07,5,16,16.5,2
U003,Engineering,2025-01-07,12,10,24.5,4
U004,Sales,2025-01-07,9,13,30.9,3
U005,Sales,2025-01-07,6,14,39.6,2
U006,Finance,2025-01-07,12,15,14.5,3
U007,Engineering,2025-01-07,3,11,15.3,1
U008,Sales,2025-01-07,15,22,45.1,6
U009,Marketing,2025-01-07,5,9,8.9,1
U010,Sales,2025-01-07,16,18,22.5,5
U011,HR,2025-01-07,9,12,22.7,2
U012,Finance,2025-01-07,0,12,11.7,1
U013,Sales,2025-01-07,12,19,24.1,3
U014,Sales,2025-01-07,8,12,19.4,3
U015,Sales,2025-01-07,9,18,20.0,3
U016,Engineering,2025-01-07,7,14,11.9,4
U017,HR,2025-01-07,5,9,40.3,1
U018,Sales,2025-01-07,14,19,24.5,8
U019,Sales,2025-01-07,10,24,24.4,4
U020,Engineering,2025-01-07,3,19,18.6,6
U021,Finance,2025-01-07,6,15,21.1,2
U022,Finance,2025-01-07,4,13,34.8,2
U023,Engineering,2025-01-07,2,9,38.6,2
U024,Finance,2025-01-07,3,12,11.6,1
U025,Marketing,2025-01-07,4,14,32.1,4
U026,Finance,2025-01-07,6,6,39.0,2
U027,Engineering,2025-01-07,14,14,18.2,6
U028,Engineering,2025-01-07,3,8,33.2,1
U029,Sales,2025-01-07,12,17,10.5,6
U030,Sales,2025-01-07,4,7,13.6,1
U031,Sales,2025-01-07,10,14,27.8,2
U032,HR,2025-01-07,5,14,18.6,2
U033,Engineering,2025-01-07,6,16,16.0,2
U034,Marketing,2025-01-07,12,15,15.9,4
U035,Finance,2025-01-07,7,12,39.4,3
U036,Engineering,2025-01-07,6,14,132.2,2
U037,Marketing,2025-01-07,10,13,12.8,4
U038,HR,2025-01-07,3,10,10.2,5
U039,Engineering,2025-01-07,8,13,24.7,5
U040,HR,2025-01-07,6,11,46.0,2
U041,Marketing,2025-01-07,8,12,9.2,2
U042,Marketing,2025-01-07,7,12,7.4,6
U043,HR,2025-01-07,7,11,15.8,2
U044,Engineering,2025-01-07,6,6,18.5,2
U045,Engineering,2025-01-07,9,12,35.2,5
U046,HR,2025-01-07,7,16,34.6,4
U047,Engineering,2025-01-07,10,15,48.0,4
U048,Engineering,2025-01-07,10,11,23.6,4
U049,Engineering,2025-01-07,3,12,41.7,2
U050,HR,2025-01-07,3,10,23.8,2
U051,Finance,2025-01-07,8,12,26.6,2
U052,HR,2025-01-07,10,9,27.0,4
U053,Marketing,2025-01-07,10,21,22.6,2
U054,Engineering,2025-01-07,5,12,33.9,1
U055,Engineering,2025-01-07,3,12,16.1,1
U056,Sales,2025-01-07,8,24,14.1,5
U057,Marketing,2025-01-07,10,14,16.9,6
U058,Marketing,2025-01-07,4,19,16.9,3
U059,Marketing,2025-01-07,6,10,30.4,4
U060,Engineering,2025-01-07,5,16,28.3,2
U061,Engineering,2025-01-07,7,10,67.2,2
U062,Marketing,2025-01-07,8,17,36.5,4
U063,Marketing,2025-01-07,12,13,32.0,4
U064,Engineering,2025-01-07,2,9,19.0,0
U065,Sales,2025-01-07,15,17,16.1,5
U066,Marketing,2025-01-07,9,15,32.9,4
U067,Engineering,2025-01-07,5,11,20.4,3
U068,Engineering,2025-01-07,2,12,19.8,2
U069,HR,2025-01-07,6,12,45.6,2
U070,Engineering,2025-01-07,5,9,32.8,1
U071,Engineering,2025-01-07,6,12,30.3,2
U072,Engineering,2025-01-07,7,12,42.9,2
U073,Marketing,2025-01-07,9,20,50.8,2
U074,Marketing,2025-01-07,6,16,25.2,2
U075,Sales,2025-01-07,10,16,93.7,4
U076,Engineering,2025-01-07,5,12,22.9,1
U077,Engineering,2025-01-07,3,14,35.0,3
U078,Engineering,2025-01-07,5,14,24.7,3
U079,Engineering,2025-01-07,9,8,31.9,2
U080,Sales,2025-01-07,15,20,21.3,6
U081,Sales,2025-01-07,9,23,6.6,5
U082,Sales,2025-01-07,11,19,35.3,5
U083,Marketing,2025-01-07,4,12,18.3,3
U084,Engineering,2025-01-07,5,16,19.0,2
U085,HR,2025-01-07,3,11,12.5,1
U086,Marketing,2025-01-07,9,16,32.7,2
U087,Sales,2025-01-07,9,20,26.3,3
U088,Engineering,2025-01-07,5,12,16.9,4
U089,Sales,2025-01-07,5,12,20.4,2
U090,Sales,2025-01-07,8,20,38.1,3
U091,Sales,2025-01-07,16,17,31.4,5
U092,Engineering,2025-01-07,10,15,17.7,4
U093,Engineering,2025-01-07,4,11,19.5,3
U094,Marketing,2025-01-07,6,17,69.2,2
U095,Finance,2025-01-07,5,8,25.3,2
U096,Sales,2025-01-07,9,13,22.2,4
U097,Engineering,2025-01-07,4,9,30.2,2
U098,Engineering,2025-01-07,6,17,25.2,2
U099,Sales,2025-01-07,9,21,22.5,3
U100,Finance,2025-01-07,13,13,34.8,5
U001,Engineering,2025-01-08,6,15,31.0,2
U002,Engineering,2025-01-08,7,12,39.8,3
U003,Engineering,2025-01-08,4,10,23.1,2
U004,Sales,2025-01-08,14,18,35.4,4
U005,Sales,2025-01-08,12,17,30.2,3
U006,Finance,2025-01-08,4,8,42.1,3
U007,Engineering,2025-01-08,4,12,22.0,1
U008,Sales,2025-01-08,9,21,22.1,2
U009,Marketing,2025-01-08,9,19,59.5,3
U010,Sales,2025-01-08,13,22,12.7,3
U011,HR,2025-01-08,8,11,48.9,3
U012,Finance,2025-01-08,4,15,26.4,2
U013,Sales,2025-01-08,16,14,16.6,5
U014,Sales,2025-01-08,10,18,18.8,4
U015,Sales,2025-01-08,8,14,8.0,4
U016,Engineering,2025-01-08,5,9,15.8,5
U017,HR,2025-01-08,4,9,20.0,3
U018,Sales,2025-01-08,4,9,17.6,2
U019,Sales,2025-01-08,13,20,9.7,5
U020,Engineering,2025-01-08,4,12,29.7,2
U021,Finance,2025-01-08,4,9,63.9,2
U022,Finance,2025-01-08,7,8,21.0,2
U023,Engineering,2025-01-08,7,14,13.1,2
U024,Finance,2025-01-08,7,10,14.3,3
U025,Marketing,2025-01-08,6,14,34.1,2
U026,Finance,2025-01-08,8,16,27.0,4
U027,Engineering,2025-01-08,7,13,37.0,3
U028,Engineering,2025-01-08,8,10,21.5,3
U029,Sales,2025-01-08,13,14,31.9,3
U030,Sales,2025-01-08,6,12,25.2,2
U031,Sales,2025-01-08,10,9,19.2,6
U032,HR,2025-01-08,6,10,41.8,4
U033,Engineering,2025-01-08,3,13,34.4,2
U034,Marketing,2025-01-08,6,12,31.8,2
U035,Finance,2025-01-08,4,9,22.6,1
U036,Engineering,2025-01-08,6,14,29.8,2
U037,Marketing,2025-01-08,11,14,84.2,3
U038,HR,2025-01-08,4,9,27.5,1
U039,Engineering,2025-01-08,8,11,11.9,2
U040,HR,2025-01-08,3,9,48.1,1
U041,Marketing,2025-01-08,6,15,14.8,6
U042,Marketing,2025-01-08,7,20,24.9,2
U043,HR,2025-01-08,4,11,18.5,2
U044,Engineering,2025-01-08,5,12,46.5,1
U045,Engineering,2025-01-08,6,16,27.7,2
U046,HR,2025-01-08,6,9,10.3,2
U047,Engineering,2025-01-08,4,8,55.1,1
U048,Engineering,2025-01-08,3,7,23.3,3
U049,Engineering,2025-01-08,7,12,12.8,3
U050,HR,2025-01-08,0,8,7.7,0
U051,Finance,2025-01-08,12,11,40.2,3
U052,HR,2025-01-08,4,9,24.9,2
U053,Marketing,2025-01-08,5,21,18.8,2
U054,Engineering,2025-01-08,5,8,51.4,1
U055,Engineering,2025-01-08,6,9,21.8,2
U056,Sales,2025-01-08,14,20,8.8,4
U057,Marketing,2025-01-08,8,16,8.5,3
U058,Marketing,2025-01-08,9,11,25.0,2
U059,Marketing,2025-01-08,9,12,17.6,2
U060,Engineering,2025-01-08,2,9,23.1,2
U061,Engineering,2025-01-08,4,13,25.9,2
U062,Marketing,2025-01-08,5,14,34.9,5
U063,Marketing,2025-01-08,15,11,9.8,4
U064,Engineering,2025-01-08,5,10,53.7,2
U065,Sales,2025-01-08,10,19,26.4,4
U066,Marketing,2025-01-08,7,15,19.1,2
U067,Engineering,2025-01-08,6,13,14.3,2
U068,Engineering,2025-01-08,10,13,13.0,4
U069,HR,2025-01-08,5,11,41.3,2
U070,Engineering,2025-01-08,11,10,8.5,4
U071,Engineering,2025-01-08,9,7,23.8,6
U072,Engineering,2025-01-08,1,11,15.8,1
U073,Marketing,2025-01-08,7,10,23.5,5
U074,Marketing,2025-01-08,7,9,17.2,4
U075,Sales,2025-01-08,8,23,7.4,3
U076,Engineering,2025-01-08,3,9,19.3,1
U077,Engineering,2025-01-08,6,20,15.9,2
U078,Engineering,2025-01-08,2,10,50.5,0
U079,Engineering,2025-01-08,7,11,32.3,3
U080,Sales,2025-01-08,8,19,13.3,2
U081,Sales,2025-01-08,10,26,20.2,6
U082,Sales,2025-01-08,14,14,14.4,6
U083,Marketing,2025-01-08,7,17,49.6,3
U084,Engineering,2025-01-08,9,10,33.6,3
U085,HR,2025-01-08,2,10,54.8,0
U086,Marketing,2025-01-08,10,16,33.0,4
U087,Sales,2025-01-08,9,18,10.6,4
U088,Engineering,2025-01-08,9,11,23.6,3
U089,Sales,2025-01-08,11,16,24.9,6
U090,Sales,2025-01-08,15,13,14.8,5
U091,Sales,2025-01-08,14,20,40.0,6
U092,Engineering,2025-01-08,3,10,17.1,1
U093,Engineering,2025-01-08,4,8,12.0,1
U094,Marketing,2025-01-08,7,11,12.8,2
U095,Finance,2025-01-08,2,10,15.0,0
U096,Sales,2025-01-08,16,18,84.5,6
U097,Engineering,2025-01-08,5,9,12.2,2
U098,Engineering,2025-01-08,9,15,23.1,3
U099,Sales,2025-01-08,10,17,52.8,4
U100,Finance,2025-01-08,12,17,31.3,3
U001,Engineering,2025-01-09,7,11,10.4,2
U002,Engineering,2025-01-09,6,9,32.2,2
U003,Engineering,2025-01-09,8,20,13.7,3
U004,Sales,2025-01-09,14,18,16.1,4
U005,Sales,2025-01-09,11,14,6.9,4
U006,Finance,2025-01-09,9,14,9.9,4
U007,Engineering,2025-01-09,6,11,47.6,2
U008,Sales,2025-01-09,10,17,30.3,6
U009,Marketing,2025-01-09,7,9,33.7,2
U010,Sales,2025-01-09,7,18,24.3,4
U011,HR,2025-01-09,9,13,16.0,4
U012,Finance,2025-01-09,8,12,47.1,3
U013,Sales,2025-01-09,13,19,24.8,3
U014,Sales,2025-01-09,11,16,22.7,4
U015,Sales,2025-01-09,20,21,17.8,6
U016,Engineering,2025-01-09,11,12,20.9,5
U017,HR,2025-01-09,6,8,28.5,2
U018,Sales,2025-01-09,10,24,14.7,4
U019,Sales,2025-01-09,7,13,24.6,2
U020,Engineering,2025-01-09,7,9,7.2,5
U021,Finance,2025-01-09,6,8,28.5,2
U022,Finance,2025-01-09,7,15,25.4,2
U023,Engineering,2025-01-09,12,16,38.8,6
U024,Finance,2025-01-09,8,6,36.6,4
U025,Marketing,2025-01-09,5,16,24.5,2
U026,Finance,2025-01-09,2,10,8.6,2
U027,Engineering,2025-01-09,3,6,39.0,4
U028,Engineering,2025-01-09,7,14,12.6,4
U029,Sales,2025-01-09,7,16,16.8,2
U030,Sales,2025-01-09,13,23,45.1,3
U031,Sales,2025-01-09,11,15,9.2,5
U032,HR,2025-01-09,4,12,17.0,2
U033,Engineering,2025-01-09,5,8,31.1,1
U034,Marketing,2025-01-09,8,8,42.7,4
U035,Finance,2025-01-09,3,16,79.2,1
U036,Engineering,2025-01-09,10,12,12.9,2
U037,Marketing,2025-01-09,7,14,17.2,2
U038,HR,2025-01-09,9,15,21.0,4
U039,Engineering,2025-01-09,3,14,16.3,2
U040,HR,2025-01-09,5,11,27.6,1
U041,Marketing,2025-01-09,8,16,32.8,3
U042,Marketing,2025-01-09,8,14,35.6,2
U043,HR,2025-01-09,6,10,43.0,2
U044,Engineering,2025-01-09,5,8,101.8,1
U045,Engineering,2025-01-09,9,12,58.6,2
U046,HR,2025-01-09,5,14,19.5,4
U047,Engineering,2025-01-09,8,14,40.7,4
U048,Engineering,2025-01-09,10,13,13.1,6
U049,Engineering,2025-01-09,6,9,17.9,2
U050,HR,2025-01-09,7,9,23.8,2
U051,Finance,2025-01-09,10,23,26.1,2
U052,HR,2025-01-09,3,19,15.6,1
U053,Marketing,2025-01-09,8,7,25.2,4
U054,Engineering,2025-01-09,9,16,22.5,2
U055,Engineering,2025-01-09,4,7,44.3,2
U056,Sales,2025-01-09,15,13,27.6,5
U057,Marketing,2025-01-09,10,12,18.8,2
U058,Marketing,2025-01-09,7,19,10.7,3
U059,Marketing,2025-01-09,7,14,30.8,2
U060,Engineering,2025-01-09,7,8,44.5,5
U061,Engineering,2025-01-09,8,8,19.9,3
U062,Marketing,2025-01-09,8,15,27.0,6
U063,Marketing,2025-01-09,4,11,13.9,3
U064,Engineering,2025-01-09,6,15,27.3,2
U065,Sales,2025-01-09,12,17,35.9,4
U066,Marketing,2025-01-09,11,17,23.8,4
U067,Engineering,2025-01-09,4,12,11.6,1
U068,Engineering,2025-01-09,9,16,28.5,2
U069,HR,2025-01-09,5,10,41.6,2
U070,Engineering,2025-01-09,6,12,65.0,2
U071,Engineering,2025-01-09,3,9,44.4,1
U072,Engineering,2025-01-09,5,12,35.2,1
U073,Marketing,2025-01-09,12,18,21.6,4
U074,Marketing,2025-01-09,8,10,46.5,3
U075,Sales,2025-01-09,11,9,13.2,4
U076,Engineering,2025-01-09,4,8,31.5,2
U077,Engineering,2025-01-09,4,16,29.5,2
U078,Engineering,2025-01-09,4,9,19.2,2
U079,Engineering,2025-01-09,7,10,23.1,4
U080,Sales,2025-01-09,18,25,19.3,4
U081,Sales,2025-01-09,8,16,11.8,4
U082,Sales,2025-01-09,14,15,17.4,6
U083,Marketing,2025-01-09,6,14,18.0,4
U084,Engineering,2025-01-09,7,14,9.5,2
U085,HR,2025-01-09,6,11,15.7,2
U086,Marketing,2025-01-09,10,9,11.8,4
U087,Sales,2025-01-09,11,21,19.4,3
U088,Engineering,2025-01-09,6,13,16.5,2
U089,Sales,2025-01-09,13,22,24.4,3
U090,Sales,2025-01-09,11,13,24.6,3
U091,Sales,2025-01-09,9,21,22.7,6
U092,Engineering,2025-01-09,6,10,17.0,2
U093,Engineering,2025-01-09,8,10,25.0,2
U094,Marketing,2025-01-09,10,13,26.0,4
U095,Finance,2025-01-09,12,11,20.3,4
U096,Sales,2025-01-09,9,14,27.0,2
U097,Engineering,2025-01-09,7,10,57.1,4
U098,Engineering,2025-01-09,10,13,43.4,4
U099,Sales,2025-01-09,7,18,14.2,4
U100,Finance,2025-01-09,5,12,33.9,3
U001,Engineering,2025-01-10,3,12,31.2,1
U002,Engineering,2025-01-10,3,11,18.1,1
U003,Engineering,2025-01-10,9,19,31.3,4
U004,Sales,2025-01-10,4,17,20.7,1
U005,Sales,2025-01-10,10,17,14.0,4
U006,Finance,2025-01-10,8,12,24.2,2
U007,Engineering,2025-01-10,7,19,14.4,2
U008,Sales,2025-01-10,12,18,15.6,4
U009,Marketing,2025-01-10,7,15,28.0,2
U010,Sales,2025-01-10,13,16,24.7,3
U011,HR,2025-01-10,10,12,16.4,2
U012,Finance,2025-01-10,6,7,10.4,2
U013,Sales,2025-01-10,14,16,27.4,4
U014,Sales,2025-01-10,8,19,7.0,2
U015,Sales,2025-01-10,9,16,21.8,2
U016,Engineering,2025-01-10,6,14,15.2,2
U017,HR,2025-01-10,2,4,102.0,0
U018,Sales,2025-01-10,7,9,11.7,3
U019,Sales,2025-01-10,8,13,29.7,3
U020,Engineering,2025-01-10,9,9,39.1,3
U021,Finance,2025-01-10,8,9,50.8,2
U022,Finance,2025-01-10,7,8,13.8,2
U023,Engineering,2025-01-10,8,13,22.4,5
U024,Finance,2025-01-10,5,11,21.5,2
U025,Marketing,2025-01-10,9,12,42.6,2
U026,Finance,2025-01-10,4,14,12.5,2
U027,Engineering,2025-01-10,6,10,27.6,2
U028,Engineering,2025-01-10,10,12,24.2,2
U029,Sales,2025-01-10,8,19,22.7,3
U030,Sales,2025-01-10,13,24,24.6,5
U031,Sales,2025-01-10,8,16,10.0,4
U032,HR,2025-01-10,2,13,25.6,0
U033,Engineering,2025-01-10,6,13,21.6,2
U034,Marketing,2025-01-10,4,11,28.8,1
U035,Finance,2025-01-10,7,9,15.5,3
U036,Engineering,2025-01-10,6,7,8.2,2
U037,Marketing,2025-01-10,17,15,33.7,5
U038,HR,2025-01-10,5,14,31.1,1
U039,Engineering,2025-01-10,6,10,31.4,4
U040,HR,2025-01-10,9,12,52.0,2
U041,Marketing,2025-01-10,7,11,26.0,2
U042,Marketing,2025-01-10,7,12,14.3,5
U043,HR,2025-01-10,9,14,32.9,2
U044,Engineering,2025-01-10,10,12,29.4,4
U045,Engineering,2025-01-10,4,13,48.2,2
U046,HR,2025-01-10,3,18,36.4,4
U047,Engineering,2025-01-10,3,12,39.6,2
U048,Engineering,2025-01-10,10,11,21.8,2
U049,Engineering,2025-01-10,12,10,18.9,4
U050,HR,2025-01-10,5,14,26.0,1
U051,Finance,2025-01-10,3,16,20.2,2
U052,HR,2025-01-10,4,12,17.5,1
U053,Marketing,2025-01-10,8,13,26.1,3
U054,Engineering,2025-01-10,3,11,23.2,2
U055,Engineering,2025-01-10,4,12,21.7,2
U056,Sales,2025-01-10,15,25,25.1,4
U057,Marketing,2025-01-10,11,10,19.5,3
U058,Marketing,2025-01-10,8,16,19.7,2
U059,Marketing,2025-01-10,6,15,25.5,2
U060,Engineering,2025-01-10,4,12,21.0,2
U061,Engineering,2025-01-10,6,7,43.1,2
U062,Marketing,2025-01-10,6,15,35.1,2
U063,Marketing,2025-01-10,4,9,21.3,1
U064,Engineering,2025-01-10,6,15,16.9,2
U065,Sales,2025-01-10,7,17,9.7,5
U066,Marketing,2025-01-10,10,11,10.0,4
U067,Engineering,2025-01-10,8,16,67.6,2
U068,Engineering,2025-01-10,15,15,47.5,5
U069,HR,2025-01-10,4,3,49.5,1
U070,Engineering,2025-01-10,7,10,44.7,2
U071,Engineering,2025-01-10,2,12,12.6,2
U072,Engineering,2025-01-10,3,14,9.9,2
U073,Marketing,2025-01-10,12,12,13.4,4
U074,Marketing,2025-01-10,15,19,23.8,5
U075,Sales,2025-01-10,9,18,17.5,2
U076,Engineering,2025-01-10,4,7,96.8,1
U077,Engineering,2025-01-10,6,14,19.3,2
U078,Engineering,2025-01-10,3,13,10.1,2
U079,Engineering,2025-01-10,8,13,69.6,2
U080,Sales,2025-01-10,12,19,11.4,5
U081,Sales,2025-01-10,10,18,7.9,2
U082,Sales,2025-01-10,4,17,16.5,3
U083,Marketing,2025-01-10,9,11,29.7,3
U084,Engineering,2025-01-10,4,7,26.7,3
U085,HR,2025-01-10,2,11,33.4,0
U086,Marketing,2025-01-10,7,14,37.2,2
U087,Sales,2025-01-10,6,17,38.1,4
U088,Engineering,2025-01-10,8,13,19.3,2
U089,Sales,2025-01-10,13,20,48.8,4
U090,Sales,2025-01-10,14,26,33.0,4
U091,Sales,2025-01-10,12,14,15.1,4
U092,Engineering,2025-01-10,4,14,20.1,2
U093,Engineering,2025-01-10,3,9,10.0,3
U094,Marketing,2025-01-10,8,13,43.7,3
U095,Finance,2025-01-10,8,10,41.5,5
U096,Sales,2025-01-10,12,15,9.6,4
U097,Engineering,2025-01-10,2,12,23.6,0
U098,Engineering,2025-01-10,6,16,19.6,2
U099,Sales,2025-01-10,6,16,23.6,2
U100,Finance,2025-01-10,12,20,35.7,6
U001,Engineering,2025-01-11,2,7,12.9,0
U002,Engineering,2025-01-11,3,8,20.3,4
U003,Engineering,2025-01-11,2,6,21.5,2
U004,Sales,2025-01-11,2,14,17.4,2
U005,Sales,2025-01-11,6,10,36.6,2
U006,Finance,2025-01-11,3,13,14.7,2
U007,Engineering,2025-01-11,3,11,56.2,1
U008,Sales,2025-01-11,4,11,33.2,2
U009,Marketing,2025-01-11,4,14,18.2,1
U010,Sales,2025-01-11,3,10,27.6,1
U011,HR,2025-01-11,4,10,16.0,4
U012,Finance,2025-01-11,2,14,35.8,0
U013,Sales,2025-01-11,3,16,17.9,4
U014,Sales,2025-01-11,7,17,10.7,4
U015,Sales,2025-01-11,1,8,22.4,1
U016,Engineering,2025-01-11,1,9,39.4,0
U017,HR,2025-01-11,0,11,27.8,0
U018,Sales,2025-01-11,4,17,29.3,2
U019,Sales,2025-01-11,4,12,11.1,1
U020,Engineering,2025-01-11,3,9,23.5,1
U021,Finance,2025-01-11,4,9,27.4,2
U022,Finance,2025-01-11,5,14,10.7,2
U023,Engineering,2025-01-11,2,12,21.0,2
U024,Finance,2025-01-11,1,14,50.3,2
U025,Marketing,2025-01-11,5,15,29.4,1
U026,Finance,2025-01-11,6,7,25.4,2
U027,Engineering,2025-01-11,1,7,89.3,1
U028,Engineering,2025-01-11,4,10,26.3,1
U029,Sales,2025-01-11,7,17,9.9,3
U030,Sales,2025-01-11,3,18,20.0,4
U031,Sales,2025-01-11,3,20,23.1,3
U032,HR,2025-01-11,3,13,19.0,1
U033,Engineering,2025-01-11,4,5,22.3,3
U034,Marketing,2025-01-11,2,13,36.1,0
U035,Finance,2025-01-11,5,15,9.7,3
U036,Engineering,2025-01-11,1,7,50.9,1
U037,Marketing,2025-01-11,1,14,30.2,2
U038,HR,2025-01-11,0,8,25.1,0
U039,Engineering,2025-01-11,4,8,21.3,3
U040,HR,2025-01-11,2,7,17.7,0
U041,Marketing,2025-01-11,1,10,6.5,1
U042,Marketing,2025-01-11,3,11,39.4,2
U043,HR,2025-01-11,2,12,16.9,2
U044,Engineering,2025-01-11,5,8,40.1,2
U045,Engineering,2025-01-11,3,18,26.8,1
U046,HR,2025-01-11,5,15,15.4,2
U047,Engineering,2025-01-11,3,11,20.5,3
U048,Engineering,2025-01-11,1,11,39.9,1
U049,Engineering,2025-01-11,1,8,10.0,0
U050,HR,2025-01-11,1,6,27.3,0
U051,Finance,2025-01-11,2,12,13.4,2
U052,HR,2025-01-11,1,6,24.5,2
U053,Marketing,2025-01-11,3,19,37.2,3
U054,Engineering,2025-01-11,0,7,17.3,1
U055,Engineering,2025-01-11,0,6,24.6,2
U056,Sales,2025-01-11,3,17,15.7,2
U057,Marketing,2025-01-11,4,12,16.5,2
U058,Marketing,2025-01-11,4,8,21.5,2
U059,Marketing,2025-01-11,3,14,13.9,4
U060,Engineering,2025-01-11,4,10,22.2,2
U061,Engineering,2025-01-11,2,19,16.1,2
U062,Marketing,2025-01-11,3,14,36.1,5
U063,Marketing,2025-01-11,3,11,46.1,2
U064,Engineering,2025-01-11,2,13,40.9,2
U065,Sales,2025-01-11,4,12,29.9,2
U066,Marketing,2025-01-11,1,20,24.2,0
U067,Engineering,2025-01-11,2,13,21.7,2
U068,Engineering,2025-01-11,3,10,100.9,1
U069,HR,2025-01-11,4,9,26.6,2
U070,Engineering,2025-01-11,3,15,40.0,4
U071,Engineering,2025-01-11,2,11,26.0,0
U072,Engineering,2025-01-11,4,13,68.1,2
U073,Marketing,2025-01-11,2,14,25.7,2
U074,Marketing,2025-01-11,2,10,13.8,2
U075,Sales,2025-01-11,4,24,21.2,3
U076,Engineering,2025-01-11,3,11,17.0,1
U077,Engineering,2025-01-11,0,9,17.1,0
U078,Engineering,2025-01-11,2,10,12.9,2
U079,Engineering,2025-01-11,1,8,35.1,0
U080,Sales,2025-01-11,7,18,8.0,4
U081,Sales,2025-01-11,0,17,12.8,2
U082,Sales,2025-01-11,1,9,15.2,0
U083,Marketing,2025-01-11,4,18,8.2,2
U084,Engineering,2025-01-11,1,6,43.6,2
U085,HR,2025-01-11,2,11,16.9,0
U086,Marketing,2025-01-11,3,10,34.8,1
U087,Sales,2025-01-11,3,19,12.6,3
U088,Engineering,2025-01-11,1,10,56.8,0
U089,Sales,2025-01-11,1,16,18.2,3
U090,Sales,2025-01-11,5,18,16.0,1
U091,Sales,2025-01-11,3,14,40.7,4
U092,Engineering,2025-01-11,1,11,21.4,1
U093,Engineering,2025-01-11,2,9,23.4,2
U094,Marketing,2025-01-11,3,7,15.8,2
U095,Finance,2025-01-11,0,7,41.1,1
U096,Sales,2025-01-11,3,23,21.6,1
U097,Engineering,2025-01-11,3,14,61.0,2
U098,Engineering,2025-01-11,6,11,15.4,4
U099,Sales,2025-01-11,2,11,32.8,0
U100,Finance,2025-01-11,3,8,29.4,1
U001,Engineering,2025-01-12,1,11,39.4,1
U002,Engineering,2025-01-12,2,8,39.9,0
U003,Engineering,2025-01-12,4,13,17.7,2
U004,Sales,2025-01-12,3,20,34.9,3
U005,Sales,2025-01-12,3,14,10.5,3
U006,Finance,2025-01-12,4,8,42.3,1
U007,Engineering,2025-01-12,2,13,36.3,0
U008,Sales,2025-01-12,3,19,16.7,3
U009,Marketing,2025-01-12,1,11,25.4,1
U010,Sales,2025-01-12,3,13,49.3,3
U011,HR,2025-01-12,2,5,37.3,0
U012,Finance,2025-01-12,2,8,27.5,0
U013,Sales,2025-01-12,7,22,35.1,2
U014,Sales,2025-01-12,4,17,21.2,2
U015,Sales,2025-01-12,4,20,29.8,1
U016,Engineering,2025-01-12,0,12,17.9,1
U017,HR,2025-01-12,2,12,8.9,0
U018,Sales,2025-01-12,4,12,9.0,3
U019,Sales,2025-01-12,6,13,17.2,4
U020,Engineering,2025-01-12,3,13,34.4,2
U021,Finance,2025-01-12,4,14,19.9,1
U022,Finance,2025-01-12,3,9,26.7,2
U023,Engineering,2025-01-12,2,15,39.6,0
U024,Finance,2025-01-12,5,13,18.2,2
U025,Marketing,2025-01-12,0,11,17.5,0
U026,Finance,2025-01-12,5,13,15.9,2
U027,Engineering,2025-01-12,3,13,29.7,2
U028,Engineering,2025-01-12,6,10,27.7,4
U029,Sales,2025-01-12,2,20,15.0,0
U030,Sales,2025-01-12,5,15,15.5,2
U031,Sales,2025-01-12,4,15,17.3,2
U032,HR,2025-01-12,2,9,29.6,0
U033,Engineering,2025-01-12,3,11,12.6,1
U034,Marketing,2025-01-12,3,17,18.4,1
U035,Finance,2025-01-12,4,10,35.5,2
U036,Engineering,2025-01-12,1,7,23.3,0
U037,Marketing,2025-01-12,4,20,27.1,1
U038,HR,2025-01-12,2,7,15.0,0
U039,Engineering,2025-01-12,2,13,18.7,2
U040,HR,2025-01-12,5,11,14.3,1
U041,Marketing,2025-01-12,8,18,15.1,2
